TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
BÁLSAMO,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,TRIXERA NUTRITION BALSA NUT-FL 400ML x 1                     ,TRIXERA NUTRITION (P.F)  ,TRIXERA NUTRITION (P.F)  ,PIERRE FABRE      ,POPULAR                  ,51499,0,49609,125089,75592,27984,143279,14907,131719,0,81502,49821,107942,81856,81573,95793,0,0,39699,91404,171045,0,268384,29676,215010," 215,010.00 "," 107,942.00 "," 1,074,440.00 "," 807,444.00 "," 244,686.00 "," 157,763.00 "," 513,070.00 "," 239,265.00 "
BÁLSAMO,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83B1A,PH Body,PH Body Care,NO,TRIXERA NUTRITION BALSA NUT-FL 400ML x 1                     ,TRIXERA NUTRITION (P.F)  ,TRIXERA NUTRITION (P.F)  ,PIERRE FABRE      ,POPULAR                  ,51499,5433149,4894883,6129386,6374972,6618484,5887511,4800309,15196197,9779800,23438255,8643981,13697059,6957797,5122806,5013198,6073773,4482268,6193221,4661615,10512875,7407176,19176404,8695548,14979032," 14,979,032.00 "," 13,697,059.00 "," 99,275,713.00 "," 110,893,986.00 "," 23,674,580.00 "," 22,341,040.00 "," 42,850,984.00 "," 45,779,295.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,ANTHELIOS HELIOBLO LOC POC F50+ 30ML x 1                     ,ANTHELIOS HELIOBLO (LRP) ,ANTHELIOS HELIOBLO (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,51501,122201,65184,72642,7071,47450,36636,17805,31616,15804,8248,7967,0,15505,7926,0,6982,23422,11684,0,0,5935,7070,0,0, -   , -   ," 78,524.00 "," 432,624.00 ", -   ," 7,967.00 "," 7,070.00 "," 16,215.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,ANTHELIOS HELIOBLO LOC POC F50+ 30ML x 1                     ,ANTHELIOS HELIOBLO (LRP) ,ANTHELIOS HELIOBLO (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,51501,0,8148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 8,148.00 ", -   , -   , -   , -   
SERUM,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB GOT RE SE.10 15ML x 1                            ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,51505,0,0,0,0,0,221535,0,0,0,0,0,0,0,48151,0,0,0,0,0,0,0,0,0,0, -   , -   ," 48,151.00 "," 221,535.00 ", -   , -   , -   , -   
SERUM,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB GOT RE SE.10 15ML x 1                            ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,51505,7942159,5896204,6113095,5995088,6001875,5626989,4475049,6170207,4316809,4714829,3824988,3747583,4851694,5055910,4104853,3382030,2513968,4309970,4588765,3819079,4230785,5658132,2791485,3133551," 3,133,551.00 "," 3,747,583.00 "," 48,440,222.00 "," 64,824,875.00 "," 5,925,036.00 "," 7,572,571.00 "," 11,583,168.00 "," 12,287,400.00 "
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CREMA SKI AD 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,51506,4094230,3625396,4961616,4505036,4566943,3232388,3411456,4122193,3400504,6431239,3520155,2777186,3572739,3570505,4040048,3429328,2326515,3256719,4127110,3356461,2337280,4260052,2552407,2683512," 2,683,512.00 "," 2,777,186.00 "," 39,512,676.00 "," 48,648,342.00 "," 5,235,919.00 "," 6,297,341.00 "," 9,495,971.00 "," 12,728,580.00 "
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,CELLSKINLAB CREMA SKI AD 50G x 1                             ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,51506,0,0,0,0,0,0,0,0,0,0,0,0,0,33369,0,0,0,0,0,0,0,0,0,37271," 37,271.00 ", -   ," 70,640.00 ", -   ," 37,271.00 ", -   ," 37,271.00 ", -   
SERUM,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,CELLSKINLAB GOT PHYT SPO 15ML x 1                            ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,51507,5249469,4612262,6914686,8261532,7489622,7184611,6491285,5203516,4024284,2267269,2224106,2120471,2965125,3115399,2874754,2231521,2762777,2420147,2696964,3177683,1709269,2685816,1770829,1592771," 1,592,771.00 "," 2,120,471.00 "," 30,003,055.00 "," 62,043,113.00 "," 3,363,600.00 "," 4,344,577.00 "," 6,049,416.00 "," 6,611,846.00 "
SERUM,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,CELLSKINLAB GOT PHYT SPO 15ML x 1                            ,CELLSKINLAB (DB&)        ,CELLSKINLAB (DB&)        ,DISPOLAB          ,POPULAR                  ,51507,0,0,0,0,0,239487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40246,0, -   , -   ," 40,246.00 "," 239,487.00 "," 40,246.00 ", -   ," 40,246.00 ", -   
LOCIÓN,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,CERAVE LO HID P/NOR 52ML x 1                                 ,CERAVE (L/O)             ,CERAVE (L/O)             ,LOREAL            ,POPULAR                  ,51508,24378553,26553652,34665960,33993875,37754170,34122023,31029935,31436535,29415292,33800656,34018468,30670175,44438944,41756187,34992474,31968415,35333482,36162552,42576300,44413119,37883071,43003162,42104211,41297121," 41,297,121.00 "," 30,670,175.00 "," 475,929,038.00 "," 381,839,294.00 "," 83,401,332.00 "," 64,688,643.00 "," 126,404,494.00 "," 98,489,299.00 "
LOCIÓN,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,CERAVE LO HID P/NOR 52ML x 1                                 ,CERAVE (L/O)             ,CERAVE (L/O)             ,LOREAL            ,POPULAR                  ,51508,1933271,2449585,3403502,3527033,3486621,4650056,5277988,7177367,4498035,4149446,5482668,3510228,3365954,2663572,11354691,4266395,3954778,3925784,3887281,7842579,5750291,2275147,8327159,403429," 403,429.00 "," 3,510,228.00 "," 58,017,060.00 "," 49,545,800.00 "," 8,730,588.00 "," 8,992,896.00 "," 11,005,735.00 "," 13,142,342.00 "
BÁLSAMO,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,EUCERIN DERMOPURE BALS CALMANT 50ML x 1                      ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51516,1378360,1906655,2076167,2286798,1988824,7117890,10436909,9167757,10329638,8157794,7152290,5885790,4554738,5083946,5365642,6856145,8406095,8828719,12052834,16650917,7103173,8827229,10037300,7567345," 7,567,345.00 "," 5,885,790.00 "," 101,334,083.00 "," 67,884,872.00 "," 17,604,645.00 "," 13,038,080.00 "," 26,431,874.00 "," 21,195,874.00 "
BÁLSAMO,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,EUCERIN DERMOPURE BALS CALMANT 50ML x 1                      ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51516,140969,15757,0,0,0,616884,135544,807124,333213,514590,160004,253152,106276,548414,1556797,196286,315789,559790,134415,238775,249525,99181,17547,50337," 50,337.00 "," 253,152.00 "," 4,073,132.00 "," 2,977,237.00 "," 67,884.00 "," 413,156.00 "," 167,065.00 "," 927,746.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,HELIOCARE 360 FLUI CR F50+ 50ML x 1                          ,HELIOCARE 360 (BAG)      ,HELIOCARE 360 (BAG)      ,BAGO              ,POPULAR                  ,51520,97822,0,0,0,0,268493,206904,55527,0,38434,222439,112256,271927,79684,54774,168417,158528,139972,291057,204964,196473,271215,214746,177673," 177,673.00 "," 112,256.00 "," 2,229,430.00 "," 1,001,875.00 "," 392,419.00 "," 334,695.00 "," 663,634.00 "," 373,129.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,HELIOCARE 360 FLUI CR F50+ 50ML x 1                          ,HELIOCARE 360 (BAG)      ,HELIOCARE 360 (BAG)      ,BAGO              ,POPULAR                  ,51520,1349940,1108055,1120496,677588,1209813,2263013,3611435,4775342,2256882,941649,2372691,2114162,1885363,1733129,1533680,1571892,1684362,2359545,2473996,2832260,3123935,2944623,2362223,1954400," 1,954,400.00 "," 2,114,162.00 "," 26,459,408.00 "," 23,801,066.00 "," 4,316,623.00 "," 4,486,853.00 "," 7,261,246.00 "," 5,428,502.00 "
FLUIDO,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SLOW AGE FLUIDO F40 50ML x 1                                 ,SLOW AGE (VCY)           ,SLOW AGE (VCY)           ,VICHY             ,POPULAR                  ,51533,2790024,1798080,1802421,896919,587718,664596,71184,30298,21072,31616,25229,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 8,719,157.00 ", -   ," 25,229.00 ", -   ," 56,845.00 "
OJOS,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SLOW AGE CR.CONT.OJOS 15ML x 1                               ,SLOW AGE (VCY)           ,SLOW AGE (VCY)           ,VICHY             ,POPULAR                  ,51534,104695,174010,214824,299680,131409,240977,43948,89580,22073,179364,89816,44892,160546,123647,95272,73525,70035,0,206703,140305,57696,18863,0,0, -   ," 44,892.00 "," 946,592.00 "," 1,635,268.00 ", -   ," 134,708.00 "," 18,863.00 "," 314,072.00 "
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SLOW AGE CR.CONT.OJOS 15ML x 1                               ,SLOW AGE (VCY)           ,SLOW AGE (VCY)           ,VICHY             ,POPULAR                  ,51534,12375164,12354709,16477101,15837132,18265831,16758934,19798849,11981518,11986069,10605036,9587902,8933558,12362152,8358630,10027418,8921076,10832182,11077533,10562635,8207898,5788832,3923604,2267340,1301459," 1,301,459.00 "," 8,933,558.00 "," 93,630,759.00 "," 164,961,803.00 "," 3,568,799.00 "," 18,521,460.00 "," 7,492,403.00 "," 29,126,496.00 "
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SLOW AGE CREMA FPS 30 50ML x 1                               ,SLOW AGE (VCY)           ,SLOW AGE (VCY)           ,VICHY             ,POPULAR                  ,51535,8640130,8781338,10815077,8667576,9681702,10478122,10407405,9751993,8437830,9478592,6664614,6222297,6379202,7888796,7022079,4628360,6323772,6388708,7209821,6277595,4665955,3865081,2593816,1624914," 1,624,914.00 "," 6,222,297.00 "," 64,868,099.00 "," 108,026,676.00 "," 4,218,730.00 "," 12,886,911.00 "," 8,083,811.00 "," 22,365,503.00 "
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,SLOW AGE CREMA FPS 30 50ML x 1                               ,SLOW AGE (VCY)           ,SLOW AGE (VCY)           ,VICHY             ,POPULAR                  ,51535,75790,264497,263140,464822,159588,186159,204568,166699,189918,306659,137697,164466,85434,0,28897,29480,56715,0,135015,56300,41846,0,0,0, -   ," 164,466.00 "," 433,687.00 "," 2,584,003.00 ", -   ," 302,163.00 ", -   ," 608,822.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS HELIOBLO CR PIGM F50+ 50ML x 1                     ,ANTHELIOS HELIOBLO (LRP) ,ANTHELIOS HELIOBLO (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,51544,6423594,5490333,8317490,6003678,9057084,8230926,12312682,14376687,17495954,14586214,12225926,7378361,5086311,3625777,3210473,1875883,1898903,1751933,1756550,1499856,1280515,1115399,788405,403569," 403,569.00 "," 7,378,361.00 "," 24,293,574.00 "," 121,898,929.00 "," 1,191,974.00 "," 19,604,287.00 "," 2,307,373.00 "," 34,190,501.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS HELIOBLO CR PIGM F50+ 50ML x 1                     ,ANTHELIOS HELIOBLO (LRP) ,ANTHELIOS HELIOBLO (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,51544,53829,19264,0,0,0,0,177926,1853779,1341414,58189,18032,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 3,522,433.00 ", -   ," 18,032.00 ", -   ," 76,221.00 "
LECHE,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1B,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,AVENE LECH LIM/SUA 100ML x 1                                 ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,51545,8224,354250,10377,11737,1216,0,2541,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 389,662.00 ", -   , -   , -   , -   
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3A,PH Face,PH Acne,PH Acne Cleansing,CLEANANCE GEL. 400ML x 1                                     ,CLEANANCE (P.F)          ,CLEANANCE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,51547,57827074,23728490,41536845,82411058,29849832,52534350,77848331,32474934,71307206,43225019,77853978,37455736,91692112,58227479,60051346,64168675,70697316,58307116,88445283,70816680,87726112,63897792,109589582,52361358," 52,361,358.00 "," 37,455,736.00 "," 875,980,851.00 "," 628,052,853.00 "," 161,950,940.00 "," 115,309,714.00 "," 225,848,732.00 "," 158,534,733.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3A,PH Face,PH Acne,PH Acne Cleansing,CLEANANCE GEL. 400ML x 1                                     ,CLEANANCE (P.F)          ,CLEANANCE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,51547,0,0,0,0,0,0,0,0,0,0,0,84741,486790,194454,160791,746136,793462,560871,841182,252625,1329762,590337,1180875,667017," 667,017.00 "," 84,741.00 "," 7,804,302.00 "," 84,741.00 "," 1,847,892.00 "," 84,741.00 "," 2,438,229.00 "," 84,741.00 "
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,FLASH AMP. 2ML x 5                                           ,FLASH (DB&)              ,FLASH (DB&)              ,DISPOLAB          ,POPULAR                  ,51555,111673,51570,91117,91903,43803,53061,41940,9221,6585,0,0,10452,0,0,0,0,0,0,0,0,0,0,0,0, -   ," 10,452.00 ", -   ," 511,325.00 ", -   ," 10,452.00 ", -   ," 10,452.00 "
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,FLASH AMP. 2ML x 1                                           ,FLASH (DB&)              ,FLASH (DB&)              ,DISPOLAB          ,POPULAR                  ,51556,445874,243854,315409,332866,172501,77057,67403,18442,22440,57733,26554,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 1,780,133.00 ", -   ," 26,554.00 ", -   ," 84,287.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,HELIOCARE 360 FLU MI F50+ 50ML x 1                           ,HELIOCARE 360 (BAG)      ,HELIOCARE 360 (BAG)      ,BAGO              ,POPULAR                  ,51564,19517,221361,98130,0,0,117873,167112,18482,105099,515905,318284,76248,72976,235564,434778,38822,20097,40284,166410,112262,266546,174225,376000,77464," 77,464.00 "," 76,248.00 "," 2,015,428.00 "," 1,658,011.00 "," 453,464.00 "," 394,532.00 "," 627,689.00 "," 910,437.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,HELIOCARE 360 FLU MI F50+ 50ML x 1                           ,HELIOCARE 360 (BAG)      ,HELIOCARE 360 (BAG)      ,BAGO              ,POPULAR                  ,51564,4137706,3280160,4101835,4107424,3472888,4164861,5626151,5323013,4379169,6420218,5672989,3698056,3977347,2394909,3005640,2562271,2512136,3323468,4382130,4471810,3998197,4917053,4888005,4376790," 4,376,790.00 "," 3,698,056.00 "," 44,809,756.00 "," 54,384,470.00 "," 9,264,795.00 "," 9,371,045.00 "," 14,181,848.00 "," 15,791,263.00 "
MASK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82B6B,PH Face,PH Face Care excl. Acne,PH Moisture,HIDRO MASK MASCA HIDRAT 75ML x 1                             ,HIDRO MASK (DB&)         ,HIDRO MASK (DB&)         ,DISPOLAB          ,POPULAR                  ,51566,0,17190,0,0,24334,0,0,0,21072,9622,10622,0,0,0,9609,0,0,0,0,0,0,0,0,0, -   , -   ," 9,609.00 "," 82,840.00 ", -   ," 10,622.00 ", -   ," 20,244.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL AG ANTIO F30 200ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51569,1673776,514317,549848,746046,670423,905977,1430152,1546135,1312799,1137382,492450,171206,24550,10568,26082,11171,9369,13145,25390,27764,41550,39579,38710,0, -   ," 171,206.00 "," 267,878.00 "," 11,150,511.00 "," 38,710.00 "," 663,656.00 "," 78,289.00 "," 1,801,038.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL AGUA HID F30 200ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51570,210298,44690,66901,216784,172898,574681,5946408,11535424,15173685,23131221,11546388,3553728,821554,487675,469411,537650,563709,1654017,4087799,6528248,9831095,20712532,3748444,1986307," 1,986,307.00 "," 3,553,728.00 "," 51,428,441.00 "," 72,173,106.00 "," 5,734,751.00 "," 15,100,116.00 "," 26,447,283.00 "," 38,231,337.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL AGUA LUM F30 200ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51571,3503363,715835,803580,650397,1133489,2783470,12090951,12867559,21177485,25229972,8875828,3511828,990655,424163,345940,529030,666594,2337022,6873980,12754154,19375468,50576265,9966258,3231296," 3,231,296.00 "," 3,511,828.00 "," 108,070,825.00 "," 93,343,757.00 "," 13,197,554.00 "," 12,387,656.00 "," 63,773,819.00 "," 37,617,628.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL AGUA LUM F30 200ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51571,20915,11735,34939,12044,0,43662,66494,80136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 269,925.00 ", -   , -   , -   , -   
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,PHOTO-AGE AMP ANTIPOLU 2ML x 10                              ,PHOTO-AGE (DB&)          ,PHOTO-AGE (DB&)          ,DISPOLAB          ,POPULAR                  ,51586,333757,101995,167200,41248,97340,75801,34315,19760,123801,20620,0,74472,27134,34346,0,0,0,0,0,0,0,0,0,0, -   ," 74,472.00 "," 61,480.00 "," 1,090,309.00 ", -   ," 74,472.00 ", -   ," 95,092.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,PHOTO-AGE AMP ANTIPOLU 2ML x 30                              ,PHOTO-AGE (DB&)          ,PHOTO-AGE (DB&)          ,DISPOLAB          ,POPULAR                  ,51587,283206,186787,0,222746,37719,123812,63546,38203,96144,0,0,32663,47809,0,0,0,0,0,0,0,0,0,0,0, -   ," 32,663.00 "," 47,809.00 "," 1,084,826.00 ", -   ," 32,663.00 ", -   ," 32,663.00 "
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,PROTEOS HYDRA AMP PLUS SP 2ML x 30                           ,PROTEOS HYDRA (DB&)      ,PROTEOS HYDRA (DB&)      ,DISPOLAB          ,POPULAR                  ,51588,52877,96264,53043,96732,47453,58114,0,0,0,53612,0,0,0,59446,0,0,0,8763,0,0,0,0,0,0, -   , -   ," 68,209.00 "," 458,095.00 ", -   , -   , -   ," 53,612.00 "
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,PROTEOS HYDRA AMP PLUS 2ML x 10                              ,PROTEOS HYDRA (DB&)      ,PROTEOS HYDRA (DB&)      ,DISPOLAB          ,POPULAR                  ,51589,19975,58446,128016,67177,40152,98544,99130,0,10536,103098,19917,36568,0,11889,15100,0,0,0,0,0,0,0,0,0, -   ," 36,568.00 "," 26,989.00 "," 681,559.00 ", -   ," 56,485.00 ", -   ," 159,583.00 "
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,PROTEOS HYDRA AMP PLUS 2ML x 30                              ,PROTEOS HYDRA (DB&)      ,PROTEOS HYDRA (DB&)      ,DISPOLAB          ,POPULAR                  ,51590,200933,323205,153351,329889,0,193296,31773,55329,0,107224,47803,53567,0,0,137266,0,0,0,0,0,0,0,0,0, -   ," 53,567.00 "," 137,266.00 "," 1,496,370.00 ", -   ," 101,370.00 ", -   ," 208,594.00 "
AMPOLLAS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,PROTEOS LIPOSOME AMP OIL FREE 2ML x 10                       ,PROTEOS LIPOSOME (DB&)   ,PROTEOS LIPOSOME (DB&)   ,DISPOLAB          ,POPULAR                  ,51591,68151,40110,9224,97842,32852,32848,71168,46119,25024,39864,0,35274,19382,0,0,19550,0,0,0,0,0,0,0,0, -   ," 35,274.00 "," 38,932.00 "," 498,476.00 ", -   ," 35,274.00 ", -   ," 75,138.00 "
