TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE FLU MI.C 50+ 40ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,51050,168,227,468,573,514,426,611,608,536,408,407,263,270,237,368,291,329,378,539,480,464,454,473,233, 233.00 , 263.00 ," 4,516.00 "," 5,209.00 ", 706.00 , 670.00 ," 1,160.00 "," 1,078.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE FLU MI.C 50+ 40ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,51050,2,2,8,2,7,10,19,19,16,12,4,12,2,16,17,11,3,9,43,13,203,77,21,6, 6.00 , 12.00 , 421.00 , 113.00 , 27.00 , 16.00 , 104.00 , 28.00 
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,AVENE LECHE SPF50+ 250ML x 1                                 ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,51051,146,83,133,265,436,260,365,821,2217,1133,1924,4074,419,364,285,427,612,298,228,214,154,151,218,198, 198.00 ," 4,074.00 "," 3,568.00 "," 11,857.00 ", 416.00 ," 5,998.00 ", 567.00 ," 7,131.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,AVENE LECHE SPF50+ 250ML x 1                                 ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,51051,0,0,1,0,0,9,4,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 31.00 , -   , 3.00 , -   , 8.00 
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EFFACLAR GEL LIMP PUR 300ML x 1                              ,EFFACLAR (LRP)           ,EFFACLAR (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,51060,1865,816,3588,905,2318,3122,366,968,1633,1128,1461,835,1229,428,3031,403,301,166,275,543,1011,524,2010,1129," 1,129.00 ", 835.00 ," 11,050.00 "," 19,005.00 "," 3,139.00 "," 2,296.00 "," 3,663.00 "," 3,424.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EFFACLAR GEL LIMP PUR 300ML x 1                              ,EFFACLAR (LRP)           ,EFFACLAR (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,51060,0,21,6,15,14,2,0,8,16,8,6,3,3,8,5,0,0,1,9,18,4,20,22,0, -   , 3.00 , 90.00 , 99.00 , 22.00 , 9.00 , 42.00 , 17.00 
CREMA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,EUCERIN PH5 CREMA 450ML x 1                                  ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,51062,63,13,25,113,129,203,63,132,117,87,76,102,47,71,72,85,203,51,35,109,43,80,74,47, 47.00 , 102.00 , 917.00 ," 1,123.00 ", 121.00 , 178.00 , 201.00 , 265.00 
CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,EUCERIN PH5 CREMA 450ML x 1                                  ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,51062,807,710,850,1390,854,849,813,1019,841,889,658,564,623,534,593,1108,429,506,586,640,596,806,543,484, 484.00 , 564.00 ," 7,448.00 "," 10,244.00 "," 1,027.00 "," 1,222.00 "," 1,833.00 "," 2,111.00 "
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F6B,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI FUS MIN P50+ 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,51064,168,93,331,406,910,1290,2504,3908,2304,1732,2115,1318,761,396,324,374,435,1857,3852,5203,4245,3452,2310,1874," 1,874.00 "," 1,318.00 "," 25,083.00 "," 17,079.00 "," 4,184.00 "," 3,433.00 "," 7,636.00 "," 5,165.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F6B,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI FUS MIN P50+ 50ML x 1                     ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,51064,11,6,10,15,53,35,378,495,109,16,27,108,5,1,0,0,0,237,408,466,274,4,30,79, 79.00 , 108.00 ," 1,504.00 "," 1,263.00 ", 109.00 , 135.00 , 113.00 , 151.00 
SIN TIPO,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,IDEAL BODY BALSAMO CORP 200ML x 1                            ,IDEAL BODY (VCY)         ,IDEAL BODY (VCY)         ,VICHY             ,POPULAR                  ,51068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0, -   , -   , 14.00 , 2.00 , -   , -   , -   , -   
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL BRU ROST INV 75ML x 1                           ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51069,0,0,0,0,0,2,72,63,41,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 202.00 , -   , 22.00 , -   , 24.00 
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL BRU ROST INV 75ML x 1                           ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51069,416,196,336,250,578,772,1714,1578,1718,1472,1223,716,266,135,67,53,57,53,52,33,28,29,8,6, 6.00 , 716.00 , 787.00 ," 10,969.00 ", 14.00 ," 1,939.00 ", 43.00 ," 3,411.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL LEC A/A F50+ 200ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 1.00 , -   , -   , -   , -   
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL LEC A/A F50+ 200ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51070,15,13,6,1,13,10,16,12,5,8,10,6,4,2,0,2,1,0,0,0,0,0,1,1, 1.00 , 6.00 , 11.00 , 115.00 , 2.00 , 16.00 , 2.00 , 24.00 
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL LECHE FPS50+ 100ML x 1                          ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51071,52,37,54,28,84,96,43,121,14,20,8,5,4,5,3,0,11,1,0,1,1,0,0,0, -   , 5.00 , 26.00 , 562.00 , -   , 13.00 , -   , 33.00 
SPRAY,DIRECTO,ROSTRO,PIEL GRASA,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,SEROZINC BRUMA PUR 150ML x 1                                 ,SEROZINC (LRP)           ,SEROZINC (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,51086,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, -   , -   , 1.00 , 11.00 , -   , -   , -   , -   
SPRAY,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,XEROLAN SP REPAR CAL 150ML x 1                               ,XEROLAN (DB&)            ,XEROLAN (DB&)            ,DISPOLAB          ,POPULAR                  ,51090,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 3.00 , -   , -   , -   , 3.00 
SPRAY,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,XEROLAN SP REPAR CAL 150ML x 1                               ,XEROLAN (DB&)            ,XEROLAN (DB&)            ,DISPOLAB          ,POPULAR                  ,51090,8,9,4,10,17,28,115,7,6,11,23,1,2,1,1,0,0,8,3,0,0,1,1,0, -   , 1.00 , 17.00 , 239.00 , 1.00 , 24.00 , 2.00 , 35.00 
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,ANTHELIOS HELIOBLO XL LECH F50+ 250ML x 1                    ,ANTHELIOS HELIOBLO (LRP) ,ANTHELIOS HELIOBLO (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,51101,352,123,156,136,186,320,893,3617,2076,7430,3388,995,470,216,147,142,170,181,469,3646,2137,10455,4756,2553," 2,553.00 ", 995.00 ," 25,342.00 "," 19,672.00 "," 7,309.00 "," 4,383.00 "," 17,764.00 "," 11,813.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,ANTHELIOS HELIOBLO XL LECH F50+ 250ML x 1                    ,ANTHELIOS HELIOBLO (LRP) ,ANTHELIOS HELIOBLO (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,51101,0,0,0,0,0,0,111,254,277,371,8,2,2,0,0,0,0,0,92,128,222,227,155,46, 46.00 , 2.00 , 872.00 ," 1,023.00 ", 201.00 , 10.00 , 428.00 , 381.00 
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,EUCERIN DERMATOCL. LO.MICE 3EN1 400ML x 1                    ,EUCERIN DERMATOCL. (BEI) ,EUCERIN DERMATOCL. (BEI) ,BEIERSDORF        ,POPULAR                  ,51107,1610,3047,1836,1269,1868,2006,1598,844,1654,2474,1927,1289,1392,1299,1478,1743,1747,1698,2207,1923,1907,2178,1475,1330," 1,330.00 "," 1,289.00 "," 20,377.00 "," 21,422.00 "," 2,805.00 "," 3,216.00 "," 4,983.00 "," 5,690.00 "
MICELAR,INDIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,EUCERIN DERMATOCL. LO.MICE 3EN1 400ML x 1                    ,EUCERIN DERMATOCL. (BEI) ,EUCERIN DERMATOCL. (BEI) ,BEIERSDORF        ,POPULAR                  ,51107,30,26,42,49,28,37,14,5,25,46,64,27,29,23,24,81,32,39,50,27,25,43,47,18, 18.00 , 27.00 , 438.00 , 393.00 , 65.00 , 91.00 , 108.00 , 137.00 
SIN TIPO,DIRECTO,SOLARES,ROSTRO,no incluir,82K1D,NULL,NULL,NULL,MEDBLOCK PO COMP F50+ 10G x 1                                ,MEDBLOCK (M7E)           ,MEDBLOCK (M7E)           ,MEDSTYLE          ,POPULAR                  ,51129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 2.00 , -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,CETAPHIL HUMECTANT CR FAC NOCHE 48G x 1                      ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,51133,137,435,703,658,607,532,272,167,106,77,148,213,263,280,485,339,274,281,393,299,254,293,245,202, 202.00 , 213.00 ," 3,608.00 "," 4,055.00 ", 447.00 , 361.00 , 740.00 , 438.00 
CREMA,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,CETAPHIL HUMECTANT CR FAC NOCHE 48G x 1                      ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,51133,0,9,11,18,8,2,1,9,9,4,11,14,0,1,0,25,3,4,17,4,4,26,15,15, 15.00 , 14.00 , 114.00 , 96.00 , 30.00 , 25.00 , 56.00 , 29.00 
LOCIÓN,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,CETAPHIL HUMECTANT LOC FAC DIA 88ML x 1                      ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,51134,0,4,5,2,0,6,6,15,6,4,9,8,12,8,1,4,9,12,22,7,30,9,28,19, 19.00 , 8.00 , 161.00 , 65.00 , 47.00 , 17.00 , 56.00 , 21.00 
LOCIÓN,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,CETAPHIL HUMECTANT LOC FAC DIA 88ML x 1                      ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,51134,56,308,1230,888,1066,1241,1111,1284,994,1606,846,879,958,962,1168,863,817,760,993,896,734,857,688,562, 562.00 , 879.00 ," 10,258.00 "," 11,509.00 "," 1,250.00 "," 1,725.00 "," 2,107.00 "," 3,331.00 "
MICELAR,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3C,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE AGUA MIC P/G 200ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51145,27,23,1,0,0,10,0,15,33,29,18,21,51,25,20,35,40,44,55,41,51,50,60,41, 41.00 , 21.00 , 513.00 , 177.00 , 101.00 , 39.00 , 151.00 , 68.00 
MICELAR,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3C,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE AGUA MIC P/G 200ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51145,763,853,737,573,562,403,519,596,471,499,408,358,497,502,602,785,794,668,746,688,638,685,517,539, 539.00 , 358.00 ," 7,661.00 "," 6,742.00 "," 1,056.00 ", 766.00 ," 1,741.00 "," 1,265.00 "
FLUIDO,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,EUCERIN DERMOPURE FL FAC HI/MA 50ML x 1                      ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51146,30,70,21,17,25,17,37,28,14,23,96,48,71,61,144,104,59,96,13,10,33,7,141,40, 40.00 , 48.00 , 779.00 , 426.00 , 181.00 , 144.00 , 188.00 , 167.00 
FLUIDO,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,EUCERIN DERMOPURE FL FAC HI/MA 50ML x 1                      ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51146,3198,3249,3805,2478,4325,3346,2979,3331,1599,2895,3118,3168,3868,3787,5058,5879,5696,5267,3513,1918,3722,3219,2167,3629," 3,629.00 "," 3,168.00 "," 47,723.00 "," 37,491.00 "," 5,796.00 "," 6,286.00 "," 9,015.00 "," 9,181.00 "
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3G,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE GEL EX/F P/G 100ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51147,1583,1555,1630,1402,1675,1430,1744,1890,1694,1859,1739,1637,1894,1690,1914,2231,2183,2077,2258,2249,1986,2201,1935,1852," 1,852.00 "," 1,637.00 "," 24,470.00 "," 19,838.00 "," 3,787.00 "," 3,376.00 "," 5,988.00 "," 5,235.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3G,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE GEL EX/F P/G 100ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51147,13,27,16,4,33,18,30,39,110,66,108,53,91,74,167,86,64,78,89,97,34,87,115,42, 42.00 , 53.00 ," 1,024.00 ", 517.00 , 157.00 , 161.00 , 244.00 , 227.00 
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE GEL LIMP.FAC 400ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51148,40,49,52,22,6,15,76,4,70,51,54,50,45,99,173,69,75,80,18,84,96,78,72,112, 112.00 , 50.00 ," 1,001.00 ", 489.00 , 184.00 , 104.00 , 262.00 , 155.00 
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE GEL LIMP.FAC 400ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51148,2412,2522,2929,2868,2245,784,3070,3259,2373,3105,2823,2740,3423,3188,3886,4942,4465,4384,2591,2255,3428,3816,2917,3313," 3,313.00 "," 2,740.00 "," 42,608.00 "," 31,130.00 "," 6,230.00 "," 5,563.00 "," 10,046.00 "," 8,668.00 "
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE GEL LIMP.FAC 200ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51149,1527,2214,2125,1431,1705,2556,1494,1818,1536,1445,1237,2440,1299,1226,1394,1118,1697,1898,2910,2936,1841,2054,2007,4016," 4,016.00 "," 2,440.00 "," 24,396.00 "," 21,528.00 "," 6,023.00 "," 3,677.00 "," 8,077.00 "," 5,122.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMOPURE GEL LIMP.FAC 200ML x 1                     ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51149,34,45,83,98,140,137,103,111,133,109,115,149,128,87,63,120,240,120,203,110,56,105,120,142, 142.00 , 149.00 ," 1,494.00 "," 1,257.00 ", 262.00 , 264.00 , 367.00 , 373.00 
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F4&,PH Sun,PH Apres,NO,IDEAL SOLEIL LEC AFT SUN 300ML x 1                           ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51202,1,4,0,1,0,17,156,39,29,68,0,0,0,0,22,13,7,4,0,6,15,3,9,0, -   , -   , 79.00 , 315.00 , 9.00 , -   , 12.00 , 68.00 
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F4&,PH Sun,PH Apres,NO,IDEAL SOLEIL LEC AFT SUN 300ML x 1                           ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51202,79,19,34,21,35,55,118,603,354,678,313,142,35,7,8,5,19,33,67,191,423,585,305,150, 150.00 , 142.00 ," 1,828.00 "," 2,451.00 ", 455.00 , 455.00 ," 1,040.00 "," 1,133.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,SUNCARE 100 SPR.TRAN.F50 200ML x 1                           ,SUNCARE 100 (DUT)        ,SUNCARE 100 (DUT)        ,DEUTSCHE PHARMA   ,POPULAR                  ,51221,14,5,5,7,10,16,47,79,269,353,359,407,250,133,95,152,131,93,141,102,177,287,180,579, 579.00 , 407.00 ," 2,320.00 "," 1,571.00 ", 759.00 , 766.00 ," 1,046.00 "," 1,119.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2F,PH Sun,PH Sunscreens,NO,SUNCARE 100 SPR.TRAN.F50 200ML x 1                           ,SUNCARE 100 (DUT)        ,SUNCARE 100 (DUT)        ,DEUTSCHE PHARMA   ,POPULAR                  ,51221,0,0,0,0,3,0,0,0,5,3,2,7,0,0,0,0,9,2,39,64,62,29,28,65, 65.00 , 7.00 , 298.00 , 20.00 , 93.00 , 9.00 , 122.00 , 12.00 
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2J,PH Sun,PH Sunscreens,NO,SUNWORK CR GREEN 50+ 120G x 1                                ,SUNWORK (DUT)            ,SUNWORK (DUT)            ,DEUTSCHE PHARMA   ,POPULAR                  ,51222,1,0,3,0,0,4,4,3,10,9,7,3,0,4,0,0,5,0,0,2,4,0,0,0, -   , 3.00 , 15.00 , 44.00 , -   , 10.00 , -   , 19.00 
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2J,PH Sun,PH Sunscreens,NO,SUNWORK CR GREEN 50+ 120G x 1                                ,SUNWORK (DUT)            ,SUNWORK (DUT)            ,DEUTSCHE PHARMA   ,POPULAR                  ,51222,21,6,8,11,13,46,48,75,92,144,126,35,15,11,14,16,37,0,0,1,1,0,0,1, 1.00 , 35.00 , 96.00 , 625.00 , 1.00 , 161.00 , 1.00 , 305.00 
CREMA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,EUCERIN DERMOPURE CR FAC AC/IN 40ML x 1                      ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51224,21,34,8,10,34,59,49,75,51,20,19,64,36,14,18,53,30,31,55,45,21,37,53,29, 29.00 , 64.00 , 422.00 , 444.00 , 82.00 , 83.00 , 119.00 , 103.00 
CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,EUCERIN DERMOPURE CR FAC AC/IN 40ML x 1                      ,EUCERIN DERMOPURE (BEI)  ,EUCERIN DERMOPURE (BEI)  ,BEIERSDORF        ,POPULAR                  ,51224,810,722,783,553,388,628,752,831,669,646,540,932,677,680,752,961,1072,782,950,819,577,717,658,880, 880.00 , 932.00 ," 9,525.00 "," 8,254.00 "," 1,538.00 "," 1,472.00 "," 2,255.00 "," 2,118.00 "
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME CR A/AR P/SE 50ML x 1                      ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,51225,11,7,4,13,15,7,5,5,7,7,4,19,2,8,6,11,13,30,6,8,11,2,5,10, 10.00 , 19.00 , 112.00 , 104.00 , 15.00 , 23.00 , 17.00 , 30.00 
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,LIFTACTIV SUPREME CR A/AR P/SE 50ML x 1                      ,LIFTACTIV SUPREME (VCY)  ,LIFTACTIV SUPREME (VCY)  ,VICHY             ,POPULAR                  ,51225,2258,722,1233,664,965,3094,1252,950,819,1617,2224,684,1976,563,903,1014,691,1768,1095,914,726,745,337,441, 441.00 , 684.00 ," 11,173.00 "," 16,482.00 ", 778.00 ," 2,908.00 "," 1,523.00 "," 4,525.00 "
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,IDEAL SOLEIL LE W/S F50 200ML x 1                            ,IDEAL SOLEIL (VCY)       ,IDEAL SOLEIL (VCY)       ,VICHY             ,POPULAR                  ,51239,38,30,23,37,51,64,34,30,23,17,23,2,0,2,1,0,0,2,0,0,0,0,0,0, -   , 2.00 , 5.00 , 372.00 , -   , 25.00 , -   , 42.00 
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI LO HYD2 F50+ 200ML x 1                    ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,51265,31,6,7,3,6,3,102,203,412,472,406,127,81,69,68,34,42,52,144,211,437,619,700,457, 457.00 , 127.00 ," 2,914.00 "," 1,778.00 "," 1,157.00 ", 533.00 ," 1,776.00 "," 1,005.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2B,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI LO HYD2 F50+ 200ML x 1                    ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,51265,0,0,7,2,0,9,25,82,86,112,46,212,12,9,6,2,19,24,34,46,35,67,37,16, 16.00 , 212.00 , 307.00 , 581.00 , 53.00 , 258.00 , 120.00 , 370.00 
LOCIÓN,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,UREADIN ULTRA 10 LOC REP P/SE 10.0% 400ML x 1                ,UREADIN ULTRA 10 (ISD)   ,UREADIN ULTRA 10 (ISD)   ,ISDIN             ,POPULAR                  ,51284,1817,1697,1547,1686,2065,2273,1950,2743,3184,3106,3089,2950,2448,2129,1900,1582,1488,1733,2043,1897,2003,2502,2909,3055," 3,055.00 "," 2,950.00 "," 25,689.00 "," 28,107.00 "," 5,964.00 "," 6,039.00 "," 8,466.00 "," 9,145.00 "
LOCIÓN,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,UREADIN ULTRA 10 LOC REP P/SE 10.0% 400ML x 1                ,UREADIN ULTRA 10 (ISD)   ,UREADIN ULTRA 10 (ISD)   ,ISDIN             ,POPULAR                  ,51284,90,90,16,54,127,48,115,61,114,132,53,85,41,149,40,146,49,26,22,47,83,65,24,44, 44.00 , 85.00 , 736.00 , 985.00 , 68.00 , 138.00 , 133.00 , 270.00 
