CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,FACE CARE - ANTIEDAD,K-OX EYES ISDIN CR.CONT.OJOS   15ML X 1,K-OX EYES ISDIN (ISD),ISDIN,ISDIN,POPULAR,16030761,3127149,2163760,11849760,35422866,22869730,44810018,34074738,25750229,31367700,31091892,44751549,54338020,46388265,49217704,63439100,79268416,64071882,87680688,84750592,86283330,104224746,105919675,136585061,303310152,962167479,107211141,346729482,75843441,242504736
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC + CR.PIL.NO.MI   40ML X 1,REDERMIC + (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC R CREMA ANTIAR   30ML X 1,REDERMIC R (LRP),LRP,LA ROCHE POSAY,POPULAR,11465820,7572190,6049154,7550040,9600390,8263840,10153676,9775872,11306160,11994073,8136370,9747672,7685477,13834879,7096368,6748875,12371445,6736300,11144588,9180636,11240832,13701105,4994464,3985659,111615257,108720628,29878115,22681228,17884042,8980123
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C CC CR CO/OJOS   15ML X 1,SESVITAMIN-C CC (S.D),SESDERMA,SESDERMA,POPULAR,675003,1541680,1666698,3026933,5052224,4709376,6056743,6989615,5413135,7353544,6206536,8661815,10111420,8949258,13116950,8270025,10205100,9276084,11242836,11994192,11301541,13209600,12847725,12494830,57353302,133019561,22221895,38552155,14868351,25342555
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C LEC CORP ANT   250ML X 1,SESVITAMIN-C (S.D),SESDERMA,SESDERMA,POPULAR,521720,730408,,768992,337434,1934400,2961364,1203818,779562,348414,1464512,3677100,558720,955424,435855,1146486,869475,487458,1183665,867174,729804,846525,525276,823920,14727724,9429782,5490026,2195721,5141612,1349196
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C SERUM FACIAL   30ML X 1,SESVITAMIN-C (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,240000,,,,,,,0,240000,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,DHEMS DESPI.Z.SEN   30ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,1541540,2047108,2211048,3103824,2960530,2286372,3419280,3758404,1942304,2825720,2627962,1554806,1888055,3121160,2281290,2444370,2197216,2744376,1780317,1320864,4104324,3709350,2406600,2828694,30278898,30826616,7008488,8944644,4182768,5235294
FACE TOTAL,FACE CARE - ANTIPIGMENT,DUCRAY MELASCREEN CR.DESPIGMEN   30ML X 1,DUCRAY MELASCREEN (PC6),DUCRAY,PERCOS,POPULAR,4920864,2003925,7002838,4824138,5885286,4137984,5062248,7114464,2716400,5202238,1737151,3817584,2948192,3578120,3733924,4592670,2583829,2970044,4892362,3133032,3375424,4546367,2457486,3038091,54425120,41849541,10756973,10041944,5554735,5495577
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEORETIN DISCR CON DISCOS   1ML X 6,NEORETIN DISCR CON (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEORETIN GEL CREMA   40ML X 1,NEORETIN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,311512,,,,,,,,,,,,,,,,,,,311512,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,AVENE LOCION LOC.MICELAR   400ML X 1,AVENE LOCION (PC6),AVENE,PERCOS,POPULAR,4762620,2637822,2611657,2939028,4004010,3041360,5102467,5756660,4209837,8678142,4712925,4045913,4858900,4582750,5806407,7304436,10253600,9572352,10423670,10638526,11287135,15512710,9770172,12661866,52502441,112672524,17436980,37944748,8758838,22432038
FACE TOTAL,FACE CARE - CLEANSING,URIAGE TOLEDERM AGUA LIMPIAD   250ML X 1,URIAGE TOLEDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.COMPENSA CR.NUT.P.SEC   50ML X 1,AVENE HYD.COMPENSA (PC6),AVENE,PERCOS,POPULAR,25339766,18283104,26725695,27001772,33579602,19672134,23779275,30903205,27026160,33568668,12896900,20854225,27350400,27382875,27106850,38730780,31609116,26044306,38171392,22775220,38640000,53709766,27399708,34709092,299630506,393629505,67319793,115818566,33751125,62108800
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CR LIGER F20   40ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,15475032,14641956,19953186,11913408,16529852,12053600,13197244,16832832,7691880,16740395,11465874,11092434,11580426,12444146,10340568,14519203,12916956,11439036,11929155,15116145,12637406,19864768,9270280,16970275,167587693,159028364,39298703,46105323,22558308,26240555
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CR RICHI F20   40ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,11674432,7206795,10203180,8415330,16949841,12515049,14594772,17213952,11780372,20113986,12410097,14012564,13172784,17910676,15713689,19921059,19573307,14749218,18522537,14234580,19200000,27882140,17001930,23822838,157090370,221704758,46536647,68706908,26422661,40824768
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CR+LO M100ML   40ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,CETAPHIL C.H/DIA.FP50   50ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,42219331,45268470,43768876,36011744,42826130,37243184,45571240,46694319,34644512,52335948,43081424,48720325,177991278,48457668,44509967,42531920,44352308,47569988,43599204,39469950,40398085,67891164,63717170,89656996,518385503,750145698,144137697,221265330,91801749,153374166
FACE TOTAL,FACE CARE - HIDRATACION,CETAPHIL LO FA DI A/H   88ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,149838376,78612786,104075896,76606306,83647542,60885364,87117952,93330364,67078280,99880326,88556809,91012815,283205790,79814644,99449561,112987392,105038872,98338616,98662680,76594034,72238710,122435382,107822286,138113397,1080642816,1394701364,279449950,368371065,179569624,245935683
FACE TOTAL,FACE CARE - HIDRATACION,URIAGE AQUAPRECIS GEL CREMA   40ML X 1,URIAGE AQUAPRECIS (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,FISOHEX TONIC.FA.ACN   120ML X 1,FISOHEX (GIE),GIMED,GIMED,POPULAR,263094,363744,134127,390184,326128,228096,167600,125100,124098,104800,103895,124698,168096,188100,41000,61500,21200,190395,20500,41000,,84396,64200,44100,2455564,924487,333393,192696,228593,108300
FACE TOTAL,FACE TOTAL-ANTIEDAD,CETAPHIL CR HI NO OPT   48G X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,,,,,,,,,,,,,,,,,,,1088568,2764104,21026007,8392644,10880684,18995463,0,63147470,0,38268791,0,29876147
SUN,SUN BODY,CAPITAL SOLEIL FAM CRE.FPS.50   300ML X 1,CAPITAL SOLEIL FAM (VCY),VICHY,VICHY,POPULAR,5235252,1054935,1664684,3369716,4161872,3417766,4249509,3260763,3223200,8845785,3889340,1360710,2185215,1327160,,694355,1203712,1115296,860370,796640,637312,430185,113748,113748,43733532,9477741,14095835,657681,5250050,227496
SUN,SUN BODY,URIAGE BARIESUN SPRAY SPF50   200ML X 1,URIAGE BARIESUN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,60563,,,,605630,,,,,,,,0,666193,0,0,0,0
SUN,SUN FACE,AFELIUS GEL OIL FREE   60G X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,338049273,273380460,276550043,280696986,413294728,319695596,352008474,335107497,293814430,426131118,364618576,290723256,354845400,362816415,407024184,529437524,374861146,351571290,572054904,408213366,368145102,523155735,391772961,460520241,3964070437,5104418268,1081472950,1375448937,655341832,852293202
SUN,SUN FACE,ANTHELIOS FLUID FT50+E50+A50    X 1,ANTHELIOS FLUID (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,184706,9712791,34529352,25014358,9409050,2595906,1484938,2733735,8350272,16370928,12738212,10086890,15724934,11345756,16097786,13814898,12452760,78850257,123797015,68952760,42365444,34423408,26267658
SUN,SUN FACE,AVENE SOLAR 50 FLUM50+OS15    X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,5355093,5713232,1396995,475000,0,12940320,0,7585227,0,1871995
SUN,SUN FACE,BLOKSOL GEL FPS 45   60G X 1,BLOKSOL (LNF),LATINFARMA,LATINFARMA,POPULAR,2730672,2536200,4049400,3368040,3641126,4710244,4647318,4378533,3554980,6300768,5676300,4723932,6039317,4241656,7370330,5160525,8815338,8177488,7062150,7460640,5925612,8138682,5711762,5907444,50317513,80010944,16701000,19757888,10400232,11619206
SUN,SUN FACE,CAPITAL SOLEIL CR.T.S.C.F50   50ML X 1,CAPITAL SOLEIL (VCY),VICHY,VICHY,POPULAR,5608298,3603364,3780960,2533184,4558232,4130568,4018704,3262932,5060743,4945890,2577474,1592304,1896010,1646532,3388518,3492636,4658796,2026060,2492028,4193912,3433248,5956563,4226475,3551402,45672653,40962180,9115668,13734440,4169778,7777877
SUN,SUN FACE,CLARUS GEL PR S S50   120ML X 1,CLARUS (BHY),BIOHEALTHY S.A.S.,BIOHEALTHY S.A.S.,POPULAR,,,,,,,,,,,,,,,,,,,,,259665,1038660,1298325,1011012,0,3607662,0,3347997,0,2309337
SUN,SUN FACE,EPISOLEIL GEL SPF 45   60G X 1,EPISOLEIL (EQE),EPIDERMIQUE,EPIDERMIQUE,POPULAR,302400,735891,252000,645597,790595,769530,709296,554400,352800,926992,564300,554400,254400,915000,1189500,1006500,1006500,1372500,915000,1650400,885625,751025,1024125,546200,7158201,11516775,2045692,2321350,1118700,1570325
SUN,SUN FACE,FOTO ULTRA 100 F F S/P F50+   50ML X 1,FOTO ULTRA 100 (ISD),ISDIN,ISDIN,POPULAR,21076313,19641895,24031504,24517730,42656460,30237695,36187208,39358042,33089667,47358080,55854542,52530624,63229434,55786590,64086240,64760832,57366640,58826644,69880058,54288652,54924480,76708572,67058816,69327926,426539760,756244884,155743246,213095314,108385166,136386742
SUN,SUN FACE,FOTO ULTRA 100 FL ACT F50+   50ML X 1,FOTO ULTRA 100 (ISD),ISDIN,ISDIN,POPULAR,,125086,125086,524839,367580,483678,564291,1128600,501064,688270,1189096,438130,500728,62591,,,,,,,,,,,6135720,563319,2315496,0,1627226,0
SUN,SUN FACE,HELIOCARE 360 G OILF50+ BE   50ML X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,7833749,7220850,11217626,7190048,11406249,9276390,13511695,14102120,13277936,17724744,15198875,11603680,15605001,19590800,18784419,16909278,28608650,18933180,21228744,27614925,21124200,33184564,21923288,23745260,139563962,267252309,44527299,78853112,26802555,45668548
SUN,SUN FACE,SUNAID GEL.   70G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,105654978,83081712,95852500,90688524,114753342,96659040,114880611,123502450,93368932,137839944,115024157,91351476,120203900,104395096,105010479,120161052,108952776,102776256,122445304,90766473,93985316,138065655,96706980,114317420,1262657666,1317786707,344215577,349090055,206375633,211024400
SUN,SUN FACE,SUNFACE CREMA SPF100   50G X 1,SUNFACE (P7D),PHARMADERM,PHARMADERM,POPULAR,3672509,4073801,2859255,4113337,5341518,4215118,6326892,8488851,6371625,8689515,5283720,5528952,6950484,5593050,5850081,7351200,5684250,5309200,4924425,3609480,3692920,3315712,1112650,1133000,64965093,54526452,19502187,5561362,10812672,2245650
SUN,SUN FACE,SUNSTOP PO.FAC.CANEL   12G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,58487,74084,,,217122,61412,123542,74874,,479868,66776,200368,851564,630096,582912,688883,582912,158976,370944,,158976,,55134,,1356533,4080397,747012,55134,267144,55134
SUN,SUN FACE,UMBRELLA EMU.PIEL.SEN   60G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,17313148,12406905,12063960,15378785,18597260,18472226,20825524,20465656,13737343,24175260,17064756,16530748,18246904,19878297,21122196,21683148,19782219,16796415,19906524,17543925,15382975,24574350,18392640,18414400,207031571,231723993,57770764,61381390,33595504,36807040
SUN,SUN FACE,URIAGE BARIESUN GEL FPS30   30ML X 1,URIAGE BARIESUN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS XL FPS50 CREMA TINTE   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS XL FPS50 FLUIDO COLOR   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN KIDS,EUCERIN SUN LOC.F50 KID   150ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,27161850,14893578,16130906,23246752,40970182,30909852,32294184,25910500,34465059,51369556,38240996,36980496,34415010,46657463,26515802,45793729,50727806,42382680,42447674,37899550,39250120,63727950,58858750,56269400,372573911,544945934,126591048,178856100,75221492,115128150
BODY,BODY CARE - CRACKED SKIN,AVENE CICALFATE CREMA   40ML X 1,AVENE CICALFATE (PC6),AVENE,PERCOS,POPULAR,21740028,9582192,5293950,9227179,9646756,10719588,16596264,17228610,13852800,11985576,8962624,8652150,10475023,8560944,8036490,8358125,9756750,10491936,9763252,9191462,8522580,11367972,10512558,11008224,143487717,116045316,29600350,32888754,17614774,21520782
BODY,BODY CARE - CRACKED SKIN,CICAPLAST GEL B5   40ML X 1,CICAPLAST (LRP),LRP,LA ROCHE POSAY,POPULAR,7503272,6984938,8665479,7888496,7243460,6868125,10313766,9447356,9045234,12054900,12388494,9560691,10802348,12139987,10220309,12954720,14854596,12877128,15110909,16144324,16653714,27050875,35343888,42259044,107964211,226411842,34004085,104653807,21949185,77602932
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ADERMA EXOMEGA CRE EMOLIENT   400ML X 1,ADERMA EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,23250870,18733914,23183905,24503688,48295296,23289728,23556162,25174032,19885215,20187225,11863144,17064096,11743232,17850400,23634333,28186884,24108158,31935860,30344229,32372960,33217478,38730727,30207600,38192988,278987275,340524849,49114465,107131315,28927240,68400588
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ADERMA EXOMEGA CREM EM CONT   200ML X 1,ADERMA EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,7913634,5518568,8123936,8202422,8710200,8513824,8339630,11217948,7756668,8996331,7932492,11526412,11703990,15508900,10095960,7167231,8122625,7291920,5983068,4849420,3744662,7125381,4279385,4709217,102752065,90581759,28455235,16113983,19458904,8988602
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,DERMIFANT GEL SU DU/BA   500ML X 1,DERMIFANT (IUK),DERMIFANT,INMUNOTEK,POPULAR,,,,,37878,,,,,,,,,,,,,,,,,,,,37878,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,EUCERIN UREA CR.PIES 10% 100ML X 1,EUCERIN UREA (BEI),EUCERIN,BEIERSDORF,POPULAR,13272174,9492918,9876230,12877765,10701600,10934604,11883900,15467888,9936603,13018500,12710208,14445541,7653570,12297768,12886109,13047840,12821868,12120294,13611730,9680272,11144700,14950671,12072200,14328080,144617931,146615102,40174249,41350951,27155749,26400280
BODY,BODY CARE - PIEL SECA UREA,UREADIN PODO GEL OIL   75ML X 1,UREADIN (ISD),ISDIN,ISDIN,POPULAR,12543531,8975040,10033148,10142140,22903485,12587012,20572155,17040978,14658263,17151960,20036654,18444472,19125018,20098274,20514560,20340285,31469640,25470800,26169902,23167976,23634780,29465365,28135238,34886872,185088838,302478710,55633086,92487475,38481126,63022110
BODY,BODY CARE - PIEL SECA UREA,UREADIN RX 20 CRE U/HI EM 20% 100ML X 1,UREADIN RX 20 (ISD),ISDIN,ISDIN,POPULAR,3081065,3856788,3475836,4323484,15528800,8422400,7501200,10586862,5987800,5211068,7124893,9705600,7355586,10006614,11639090,9939013,17746014,15527345,15440550,14143800,13231176,17410498,15273534,21620920,84805796,169334140,22041561,54304952,16830493,36894454
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,CERAVE CR REPA MANO   50ML X 1,CERAVE (L/O),CERAVE,LOREAL,POPULAR,,,,,,,,,,,2115612,7057920,6351225,7756168,8360760,8734848,10168686,11815322,13415960,12378465,12308049,17545176,15600920,19351035,9173532,143786614,9173532,52497131,9173532,34951955
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,DHEMS CR.HIDR.CORP   200ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,,,31303,,,,,,,,,,,,,,,,,31303,0,0,0,0,0
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,HYDRAMED GEL OIL   475ML X 1,HYDRAMED (S2D),SKIN DRUG,SKIN DRUG,POPULAR,,,,,,,,,,,,,,,,,,,,,119284,133244,73603,59642,0,385773,0,266489,0,133245
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,HYDRAMED CR EMO CORPO   500G X 1,HYDRAMED (S2D),SKIN DRUG,SKIN DRUG,POPULAR,,,177332,1760190,1804800,800856,4691100,3168817,3832345,3701966,3188621,5782480,3035763,2639880,2827695,2087624,2504474,3387626,2833356,2296307,3448569,2715136,4139408,3298536,28908507,35214374,12673067,10153080,8971101,7437944
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EUCERIN PH5 BARRA SYNDET   100G X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,22646799,14515050,9832998,7865758,14208075,20899440,23647314,25495250,22304360,26702678,21242250,24398836,26415780,23972536,28078128,26328951,24707120,23187234,29110602,22493125,28218912,29222626,26018640,25324305,233758808,313077959,72343764,80565571,45641086,51342945
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,SALILEX BARRA   120G X 1,SALILEX (MLB),ROEMMERS,MEGALABS,POPULAR,63014429,63031300,57196192,61144432,63431012,54988700,61043760,60552000,55067621,60185559,54269248,55567952,58571440,51784300,58011687,60182670,55758290,56988225,49673990,44429166,44466176,48676316,48352992,42557123,709492205,619452375,170022759,139586431,109837200,90910115
FACE TOTAL,ACNE CARE,EFFACLAR DUO GEL (+)SPF30   40ML X 1,EFFACLAR DUO (LRP),LRP,LA ROCHE POSAY,POPULAR,12861163,10196424,9033128,9122504,17848161,9991068,15536170,13906194,12583928,13024302,14742328,13588237,17379414,21218314,17368730,13587625,23648640,18353743,19031226,20817200,17628072,21018000,27007440,13248495,152433607,230306899,41354867,61273935,28330565,40255935
FACE TOTAL,ACNE CARE,EFFACLAR H HID.COM.CALM   40ML X 1,EFFACLAR H (LRP),LRP,LA ROCHE POSAY,POPULAR,4635186,6183588,5158956,5483682,7263456,6437315,7360976,7446540,7067368,7596960,10569328,8019680,5931360,5271486,4202772,3930378,2114453,1083636,1023624,1321918,124138,580585,868966,248276,83223035,26701592,26185968,1697827,18589008,1117242
FACE TOTAL,ACNE CLEANSING,AVENE CLEANANCE BARRA   100G X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,9374508,9059347,12207552,10322704,11479176,11284110,11986316,13724095,11857860,14853087,11607233,10727970,14703244,16658470,16253496,15808464,18775950,17552276,15819699,15640785,16017471,21196367,17957042,16597450,138483958,202980714,37188290,55750859,22335203,34554492
FACE TOTAL,ACNE CLEANSING,SKIN CLINIC GEL EXFO SCR   200ML X 1,SKIN CLINIC (S1K),SKIN CLINIC,SKIN CLINIC,POPULAR,,,,,,,,,,,,,,,,175400,175400,,526200,508659,877000,526200,350800,175400,0,3315059,0,1052400,0,526200
FACE TOTAL,FACE CARE - AGUAS TERMALES,AVENE A-OXITIVE K SER+L100ML   30ML X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,,,,113777,,,,,,,,,,,,,,,,,,,,,113777,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE A-OXITIVE SERUM   30ML X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,35664120,27991186,33331935,24511695,36740132,25004600,35743680,53002157,36453304,46105128,38193680,40281280,45258554,46339960,53537841,62537535,55863520,75655448,71393121,64813344,70224570,105516195,78381450,88307574,433022897,817829112,124580088,272205219,78474960,166689024
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE DERMABSOLU SERUM ESENCI   30ML X 1,AVENE DERMABSOLU (PC6),AVENE,PERCOS,POPULAR,8401360,4807407,5992680,8924812,8423298,6558120,14301279,16310567,11771331,15749730,8473476,15111124,14182605,14319240,16211625,21521490,16871190,10563080,18126490,15720117,17654076,22512448,10614864,18543150,124825184,196840375,39334330,51670462,23584600,29158014
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE PHYSIOLIFT CR.CON+MI+SO   15ML X 1,AVENE PHYSIOLIFT (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,164374,,,,,,,,,,,0,164374,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE SERENAGE CREMA DIA   40ML X 1,AVENE SERENAGE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE YSTHEAL CREMA 0.05% 30ML X 1,AVENE YSTHEAL (PC6),AVENE,PERCOS,POPULAR,126597,130294,,,,,125210,,,,,,,,,,,,,,,,,,382101,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,CETAPHIL WA GE HI RES   48G X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,7249171,0,7249171,0,7249171,0,7249171
FACE TOTAL,FACE CARE - ANTIEDAD,DHEMS VIT C BOOST   50ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,9808983,9144744,10504980,12382110,13399386,12659685,10287040,11095440,11429352,12221972,7788544,8158440,10429896,10360890,9167184,11836676,12069888,8093988,15360576,8335712,11564901,14291344,9683875,11518755,128880676,132713685,28168956,35493974,15946984,21202630
FACE TOTAL,FACE CARE - ANTIEDAD,ENDOCARE AMP C PUR CO   1ML X 14,ENDOCARE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,183736,183736,413406,918680,,,,,689010,,195220,229670,,,,,,,,,1699558,1113900,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,ENDOCARE SPR.OJO LABI   15ML X 1,ENDOCARE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,87695,99400,298200,198800,,139484,278968,,99400,,,198800,,,,99400,298200,,,,123529,130924,,,1400747,652053,198800,130924,198800,0
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CONT.OJOS   15ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,52822320,49414581,56742444,89531675,60484690,46762857,79035579,70082297,123318078,75406520,54957904,60062730,72466133,64887600,190246696,81332291,82271520,60305060,86034960,66689910,76548254,100144198,59905965,84069228,818621675,1024901815,190427154,244119391,115020634,143975193
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CR ANT EDAD   52G X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,FLUIDBASE K CRE ANT OJ   20ML X 1,FLUIDBASE K (PC6),PERCOS,PERCOS,POPULAR,52331,56213,,,,,,,,,,,,,,,,,,,,,,,108544,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,MINERAL 89 SER PRE FRAC   30ML X 1,MINERAL 89 (VCY),VICHY,VICHY,POPULAR,,,,,2940252,4459576,9634125,10282787,13659138,13775475,17026380,22719012,35466048,30256202,32078430,34787352,41751416,37321928,52544415,45139128,50289466,62204186,113166552,57990175,94496745,592995298,53520867,233360913,39745392,171156727
FACE TOTAL,FACE CARE - ANTIEDAD,RENUEVE-C AMP.   5ML X 6,RENUEVE-C (SU2),SUIPHAR,SUIPHAR,POPULAR,,126648,,121527,197600,,,298323,,117437,297681,,,,,,,,,,,,,,1159216,0,415118,0,297681,0
FACE TOTAL,FACE CARE - ANTIEDAD,RETI AGE GEL CONT OJO   15ML X 1,RETI AGE (S.D),SESDERMA,SESDERMA,POPULAR,12576080,5438089,5568318,12369235,7400120,9073480,3817879,4431330,13570872,4997164,5463381,5958014,7227654,5398618,7880199,5959720,6269315,8167212,9737700,5221788,8158140,8550146,6442027,6519296,90663962,85531815,16418559,21511469,11421395,12961323
