CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE PHYSIOLIFT K BA+L100ML   30ML X 1,AVENE PHYSIOLIFT (PC6),AVENE,PERCOS,POPULAR,10,1,6,2,4,1,2,1,,,1,,,,,,,,,,,,,,28,0,1,0,1,0
FACE TOTAL,FACE CARE - ANTIEDAD,CIRCADIEN SERUM REPA.   40ML X 1,CIRCADIEN (MLB),CIRCADIEN,MEGALABS,POPULAR,34,18,29,44,11,22,12,12,20,21,3,6,8,11,8,6,10,15,47,7,8,6,4,8,232,138,30,18,9,12
FACE TOTAL,FACE CARE - ANTIEDAD,DHEMS GEL H C A/ED   200ML X 1,DHEMS (PC6),AVENE,PERCOS,POPULAR,15,7,11,6,16,20,21,11,11,8,5,6,3,,19,2,,,,,,,,,137,24,19,0,11,0
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CREMA DIA   50ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,575,825,727,790,720,510,1580,660,1430,733,578,661,751,1365,743,660,754,387,793,1648,618,2028,559,465,9789,10771,1972,3052,1239,1024
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL SE F PO MINI   30ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,14,158,150,148,141,126,114,204,151,132,165,182,314,203,209,245,212,299,301,359,1055,2772,444,959,318,660
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN Q10 FL.ANTIA.F15   50ML X 1,EUCERIN Q10 (BEI),EUCERIN,BEIERSDORF,POPULAR,17,9,3,3,3,,3,,,1,,,,,,,,,,,,,,,39,0,1,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,HYALU  B5 AMP TRA A/AR   1.8ML X 7,HYALU  B5 (LRP),LRP,LA ROCHE POSAY,POPULAR,33,22,120,111,120,66,75,73,53,62,27,44,50,54,50,69,63,51,70,62,49,49,26,26,806,619,133,101,71,52
FACE TOTAL,FACE CARE - ANTIEDAD,LESSLINE SER FAC 5%   15ML X 1,LESSLINE (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,,,,,,,,,,1,1,2,7,6,5,9,15,3,9,3,13,29,11,7,4,117,4,47,3,18
FACE TOTAL,FACE CARE - ANTIEDAD,MINERAL 89 BX50+B10+S+P    X 1,MINERAL 89 (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,33,129,96,70,34,4,1,1,1,1,,2,0,372,0,3,0,2
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC HYALU C CR.OJOS   15ML X 1,REDERMIC HYALU C (LRP),LRP,LA ROCHE POSAY,POPULAR,94,46,54,47,85,48,80,48,49,62,43,66,50,115,56,45,72,66,67,57,48,53,26,29,722,684,171,108,109,55
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC R CRE+WAT+MICE    X 1,REDERMIC R (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,AZELAC RU S LI30+FLU50    X 1,AZELAC RU (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,93,84,83,93,0,353,0,260,0,176
FACE TOTAL,FACE CARE - ANTIPIGMENT,IKLEN SOLN   30ML X 1,IKLEN (DOE),DERMOETIKA  SAS,DERMOETIKA  SAS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,LIFTACTIV SER ESPEC B3   30ML X 1,LIFTACTIV (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,28,127,103,130,156,130,229,303,224,369,301,313,0,2413,0,983,0,614
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE ROLL ON EYES   15ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,58,55,111,77,53,23,70,43,13,60,9,9,23,6,15,21,25,13,15,17,17,26,18,17,581,213,78,61,18,35
FACE TOTAL,FACE CARE - ANTIPIGMENT,SERUM ISDIN PI E+N PE AM   2ML X 20,SERUM ISDIN (ISD),ISDIN,ISDIN,POPULAR,78,106,171,61,134,135,117,125,136,142,123,135,133,137,207,152,181,165,145,140,157,201,197,221,1463,2036,400,619,258,418
FACE TOTAL,FACE CARE - CLEANSING,PURETE THERM.AGU.T LIQUIDO   150ML X 1,PURETE THERM.AGU.T (VCY),VICHY,VICHY,POPULAR,53,26,23,35,46,38,54,17,37,47,16,27,17,11,35,7,10,9,14,3,8,2,,2,419,118,90,4,43,2
FACE TOTAL,FACE CARE - CLEANSING,PURETE THERM.DES.B LIQUIDO OJOS   150ML X 1,PURETE THERM.DES.B (VCY),VICHY,VICHY,POPULAR,,,1,,,,,,,,,,,,1,,,,,,,,,,1,1,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO MOUSSANT GEL ESPUMOSO   500ML X 1,SENSIBIO MOUSSANT (BDM),BIODERMA,BIODERMA,POPULAR,192,189,140,39,20,16,178,165,93,108,76,88,99,94,130,154,197,110,154,140,234,204,161,156,1304,1833,272,521,164,317
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CREMA   30ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,201,163,200,187,238,175,215,243,205,285,183,174,229,175,188,277,247,194,220,226,244,328,210,248,2469,2786,642,786,357,458
FACE TOTAL,FACE CARE - HIDRATACION,MANDELAC CR-GEL N HID   50ML X 1,MANDELAC (S.D),SESDERMA,SESDERMA,POPULAR,18,9,9,3,8,25,17,18,19,26,11,28,14,18,18,23,18,25,17,20,22,33,23,30,191,261,65,86,39,53
FACE TOTAL,FACE CUIDADO ESPECIFICO,SENSYSES SOL CLE LIGH   200ML X 1,SENSYSES (S.D),SESDERMA,SESDERMA,POPULAR,107,55,76,77,76,125,127,149,138,125,126,99,141,128,124,147,131,150,168,153,189,195,160,138,1280,1824,350,493,225,298
SUN,SUN BODY,PHOTODERM BRONZ SPRAY FPS30+   200ML X 1,PHOTODERM BRONZ (BDM),BIODERMA,BIODERMA,POPULAR,26,8,6,16,18,17,5,10,7,4,4,2,2,,,,,,,,,,,,123,2,10,0,6,0
SUN,SUN BODY,SUNAID GEL.   100G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,399,319,356,361,439,393,406,403,416,526,433,434,534,495,532,452,489,568,431,476,555,692,671,633,4885,6528,1393,1996,867,1304
SUN,SUN FACE,AFELIUS ST100+NS 15M   120ML X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,2,1,1,,1,3,,,1,,,,,,,,,,,,,,,,9,0,0,0,0,0
SUN,SUN FACE,ANTHELIO UVMUNE400 FL I SP F50+   50ML X 1,ANTHELIO UVMUNE400 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,45,259,333,1011,5513,1295,2173,1807,2027,2949,1980,2333,0,21725,0,7262,0,4313
SUN,SUN FACE,ANTHELIOS 50 FLU INV SHAK   50ML X 1,ANTHELIOS 50 (LRP),LRP,LA ROCHE POSAY,POPULAR,165,108,148,141,189,204,278,345,297,313,348,234,364,174,66,36,19,10,10,6,4,6,7,5,2770,707,895,18,582,12
SUN,SUN FACE,ANTHELIOS XL FPS50 CF50 50+CI40    X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,AVENE SOLAR 50 CREMA FPS50   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,295,256,168,285,288,198,271,410,205,354,164,149,303,266,241,336,300,248,291,241,276,366,185,223,3043,3276,667,774,313,408
SUN,SUN FACE,AVENE SOLAR 50 FLUID SPF50+   50ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,323,258,212,277,304,228,263,298,216,306,222,194,222,204,190,344,327,289,352,326,641,502,401,442,3101,4240,722,1345,416,843
SUN,SUN FACE,AVENE SOLAR 50 K FMS50+L100   40ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,1,2,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
SUN,SUN FACE,BLOCK SUMMER CR.TUBO F50   60G X 1,BLOCK SUMMER (GIE),GIMED,GIMED,POPULAR,60,295,564,497,292,175,148,149,139,158,711,1012,1058,717,643,850,726,567,262,492,856,858,603,294,4200,7926,1881,1755,1723,897
SUN,SUN FACE,DHEMS CRPSA/ESCF50   50ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,,,,,,,,,,,1,,1,3,5,2,22,36,47,0,117,0,105,0,83
SUN,SUN FACE,FILTRODERM EMU.SPF43+PO    X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,HELIOCARE 360 GEL WAT F50+   50ML X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,50,56,68,41,91,68,78,81,83,106,97,258,141,255,105,110,166,96,125,150,98,131,125,94,1077,1596,461,350,355,219
SUN,SUN FACE,IDEAL SOLEIL CR AN/ED F50   50ML X 1,IDEAL SOLEIL (VCY),VICHY,VICHY,POPULAR,60,24,46,77,99,73,64,78,54,85,67,84,80,113,105,64,70,54,74,64,62,100,45,78,811,909,236,223,151,123
SUN,SUN FACE,SUNAID PO COMP CANE   12G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,,,,,,,,,,,,,,,,,,,,1,2,7,6,8,0,24,0,21,0,14
SUN,SUN FACE,SUNFACE AQUA F/PF50+   60ML X 1,SUNFACE (P7D),PHARMADERM,PHARMADERM,POPULAR,,,,,,,,,,42,2,,26,53,100,125,147,128,171,172,184,278,235,200,44,1819,44,713,2,435
SUN,SUN FACE,UVEBLOCK CR MINE F50+   40ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,9,5,6,7,10,30,16,22,11,22,4,2,6,4,1,5,13,5,4,4,6,5,4,11,144,68,28,20,6,15
SUN,SUN FACE,UVEBLOCK FL IN40+TC30    X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,1,3,3,3,2,1,,,,1,,,,,,,,,,,,,,,14,0,1,0,0,0
SUN,SUN FACE,UVEBLOCK FL U TS F50+   40ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,11,10,14,38,25,15,39,34,16,22,9,17,9,13,15,30,26,6,3,6,1,1,,1,250,111,48,2,26,1
SUN,SUN FACE POLVO,SUNSTOP PO.CO.TRI.26   12G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,3,3,4,2,2,2,3,5,5,6,3,2,5,4,3,5,6,6,7,5,3,6,1,1,40,52,11,8,5,2
SUN,SUN FACE TINTED,EUCERIN SUN F50.FA.CR.CO   50ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,100,44,34,73,105,103,125,41,41,37,27,16,19,14,97,62,83,43,43,45,49,124,87,40,746,706,80,251,43,127
SUN,SUN KIDS,AFELIUS EMULS KIDS   90G X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,279,184,207,239,336,254,256,343,255,377,297,220,231,255,208,205,247,268,292,318,227,294,248,265,3247,3058,894,807,517,513
SUN,SUN KIDS,FOTOPROT ISDIN FU.W/P SPF50   50ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,147,183,96,149,385,257,258,335,299,459,450,457,450,680,472,585,886,776,700,778,791,1206,1129,1197,3475,9650,1366,3532,907,2326
SUN,SUN KIDS,SOL-OR INFA.FPS50+ BL.SPR.RE.AG   177ML X 1,SOL-OR INFA.FPS50+ (QFA),QUIFARMA,QUIFARMA,POPULAR,203,134,122,192,195,163,138,188,207,317,229,192,197,263,150,201,270,134,83,96,62,98,60,37,2280,1651,738,195,421,97
SUN,SUN KIDS,SUNAID ESPUMA SPF45   90ML X 1 (INF ),SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,59,32,21,25,37,32,34,48,23,52,29,31,37,37,34,41,35,35,33,28,41,54,37,49,423,461,112,140,60,86
BODY,BODY CARE - CRACKED SKIN,URIAGE BARIEDERM CICA CREMA   40ML X 1,URIAGE BARIEDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,1,,,,,,2,3,,1,,,,,1,,2,1,5,6,7,4,5,11,7,42,1,20,0,16
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATOPEEL BODY CREMA TUBO   200ML X 1,ATOPEEL BODY (HEE),HEEL COLOMBIA LTDA,HEEL COLOMBIA LTDA,POPULAR,,,,,,1,116,179,198,445,200,250,350,244,280,372,846,1276,1335,1385,1315,878,620,621,1389,9522,895,2119,450,1241
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATOPISES LECHE CORP   400ML X 1,ATOPISES (S.D),SESDERMA,SESDERMA,POPULAR,25,9,18,30,43,60,80,65,38,57,42,38,34,36,32,52,56,42,50,32,34,54,27,24,505,473,137,105,80,51
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,NUTRATOPIC PRO-AMP CR FAC P/REA   50ML X 1,NUTRATOPIC PRO-AMP (ISD),ISDIN,ISDIN,POPULAR,243,242,176,194,470,280,308,293,311,309,313,333,409,396,424,451,517,511,517,472,518,688,629,687,3472,6219,955,2004,646,1316
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,URIAGE CR.XEMOSE   200ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,33,46,32,43,50,78,15,44,4,8,12,10,6,9,11,11,17,14,17,15,13,3,4,11,375,131,30,18,22,15
BODY,BODY CARE - PIEL SECA TRATAMIENTO,EXOMEGA CREMA   200ML X 1,EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN RX 10 LOC REP EMOL 10% 200ML X 1,UREADIN RX 10 (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN ULTRA 10 LOC PLUS REP   400ML X 1,UREADIN ULTRA 10 (ISD),ISDIN,ISDIN,POPULAR,104,96,88,94,325,151,145,155,151,177,190,173,200,191,233,197,276,241,297,260,304,398,317,402,1849,3316,540,1117,363,719
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,CERAVE LOTION MOIST   20ML X 1,CERAVE (L/O),CERAVE,LOREAL,POPULAR,,,,,,,,,,,,,,,,,,,,,,,18,21,0,39,0,39,0,39
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,CERAVE LOTION MOIST   236ML X 1,CERAVE (L/O),CERAVE,LOREAL,POPULAR,,,,,,,,,,,71,302,285,272,311,367,435,449,485,455,456,830,717,835,373,5897,373,2382,373,1552
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,URIAGE D.S NETTOYA GEL NETTOYAN   150ML X 1,URIAGE D.S NETTOYA (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,8,4,2,5,6,6,2,3,9,10,5,5,5,8,11,5,3,4,7,3,9,6,5,5,65,71,20,16,10,10
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,URIAGE LEC EMO XEMO   500ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE- PIEL SENSIBLE TRATAMIENTO,ISDIN WOMAN CR REAFIRMA   200ML X 1,ISDIN WOMAN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,92,50,53,67,0,262,0,170,0,120
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,BONAVEN BARRA   120G X 1,BONAVEN (MLB),ROEMMERS,MEGALABS,POPULAR,86,83,85,101,109,85,115,82,78,98,79,76,96,86,68,78,88,81,73,76,63,94,76,51,1077,930,253,221,155,127
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,CETAPHIL BAR.ANTIBACT   127G X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,41,36,32,39,4,12,61,21,29,18,25,17,32,25,16,30,27,20,18,15,1,31,6,34,335,255,60,71,42,40
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EFAL LIMPIAD LIQD   270G X 1,EFAL (SIE),SIEGFRIED,SIEGFRIED,POPULAR,843,768,693,681,805,752,806,750,697,795,695,674,790,671,677,757,635,545,744,624,666,640,466,556,8959,7771,2164,1662,1369,1022
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,HIDRO ALCOOLIQUE GEL PURIFICA   100ML X 1,HIDRO ALCOOLIQUE (LRP),LRP,LA ROCHE POSAY,POPULAR,28,21,12,55,20,19,12,19,24,112,46,6,1,,,,,,,,,,,,374,1,164,0,52,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,LIPIEL SYNDET CREMA   220ML X 1,LIPIEL SYNDET (N7D),NOVADERMA,NOVADERMA,POPULAR,1274,1067,1077,972,1170,1147,1112,1150,912,1148,968,910,1049,901,878,999,975,981,999,818,893,1095,891,799,12907,11278,3026,2785,1878,1690
BODY,JABON INTIMO,EUCERIN PH5 JAB.INT.LIQ.   250ML X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,2792,2572,1663,995,2937,2409,2354,2425,2081,2132,2570,2545,2609,949,2660,2931,3185,2789,2493,2522,3351,3630,3177,2978,27475,33274,7247,9785,5115,6155
BODY,LIP CARE,ISDIN LABIAL BAR PR SPF30   4G X 1,ISDIN LABIAL (ISD),ISDIN,ISDIN,POPULAR,110,179,99,222,266,101,121,121,81,129,111,72,114,171,161,132,179,167,206,208,195,262,385,486,1612,2666,312,1133,183,871
BODY,LIP CARE,SUNAID BALSAMO LABI   12G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,43,40,32,40,45,34,30,44,37,36,60,29,43,41,77,62,63,61,60,68,56,80,49,55,470,715,125,184,89,104
FACE TOTAL,ACNE CARE,NORMADERM PHYTOSOL CREMA   50ML X 1,NORMADERM PHYTOSOL (VCY),VICHY,VICHY,POPULAR,326,170,253,312,516,358,537,529,497,634,605,805,742,919,1005,590,697,583,817,739,645,1015,892,658,5542,9302,2044,2565,1410,1550
FACE TOTAL,ACNE CARE,TEEN DERM K GEL   30ML X 1,TEEN DERM K (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,9,5,19,8,4,58,28,21,17,39,6,4,4,11,8,6,13,8,6,21,20,13,10,12,218,132,49,35,10,22
FACE TOTAL,ACNE CLEANSING,DUCRAY KERACNYL GEL LIMPIADO   400ML X 1,DUCRAY KERACNYL (PC6),DUCRAY,PERCOS,POPULAR,7,6,8,5,15,11,5,10,10,5,7,7,10,4,7,8,10,10,7,8,5,9,2,9,96,89,19,20,14,11
FACE TOTAL,ACNE CLEANSING,EFFACLAR JABON BARRA   80G X 1,EFFACLAR (LRP),LRP,LA ROCHE POSAY,POPULAR,754,489,560,587,1030,647,689,607,628,826,610,446,468,759,500,487,655,481,543,608,447,697,744,448,7873,6837,1882,1889,1056,1192
FACE TOTAL,ACNE CLEANSING,EUCERIN DERMOPURIF TONICO FAC.   200ML X 1,EUCERIN DERMOPURIF (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - AGUAS TERMALES,URIAGE AG TER CO OJ   15ML X 1,URIAGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,49,45,32,46,38,31,37,37,39,44,53,44,50,83,39,38,79,40,48,72,61,94,89,75,495,768,141,258,97,164
FACE TOTAL,FACE CARE - AGUAS TERMALES,URIAGE AGUA TERMAL CREMA MANOS   50ML X 1,URIAGE AGUA TERMAL (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,11,17,24,30,29,13,11,13,8,9,9,3,3,4,1,1,3,8,15,27,26,39,32,30,177,189,21,101,12,62
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE A-OXITIVE CR N CU PEEL   30ML X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,55,41,32,69,53,50,70,65,34,47,14,42,39,29,48,68,50,32,41,42,57,54,18,22,572,500,103,94,56,40
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL C D50+L M100    X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,18,123,23,45,20,34,34,21,47,29,35,36,52,35,25,28,17,15,12,2,2,,,429,224,111,2,64,0
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL SER ELAST 3D   30ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,99,91,288,141,188,115,117,383,127,112,127,319,352,382,289,141,313,462,262,217,231,253,172,133,2107,3207,558,558,446,305
FACE TOTAL,FACE CARE - ANTIEDAD,ILUMINA E HIDRATA KAU+M+KOX+MR    X 1,ILUMINA E HIDRATA (ISD),ISDIN,ISDIN,POPULAR,2,4,2,4,3,,1,1,,1,,,,,,,,,1,,,,,,18,1,1,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,ISDINCEUTICS SDNX2+CRO+AR    X 1,ISDINCEUTICS (ISD),ISDIN,ISDIN,POPULAR,,,,,,1,,,,,,,1,,,,,,,1,,,,,1,2,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,LIFT ACTIV DS NOCH CREMA   50ML X 1,LIFT ACTIV DS NOCH (VCY),VICHY,VICHY,POPULAR,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV 10 SERUM   30ML X 1,LIFTACTIV 10 (VCY),VICHY,VICHY,POPULAR,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,URIAGE AGE CR PROT NOCH   50ML X 1,URIAGE AGE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,1,2,2,,1,2,,3,1,2,2,1,,,,,,1,,,,,14,4,6,0,3,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOMELAN EMULGEL PLUS   30G X 1,NEOMELAN (N7D),NOVADERMA,NOVADERMA,POPULAR,408,305,257,247,373,300,307,329,291,345,300,331,362,316,329,402,355,327,329,257,307,290,261,277,3793,3812,976,828,631,538
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE GEL   25ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,2,1,1,1,2,,,,,,,2,1,,,2,,,2,1,,1,,,9,7,2,1,2,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,WHITE OBJECTIVE SOLUCION H20   200ML X 1,WHITE OBJECTIVE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,AVENE LEC.DESMAQUI LIQD   200ML X 1,AVENE LEC.DESMAQUI (PC6),AVENE,PERCOS,POPULAR,101,54,93,83,96,107,102,133,110,122,75,104,100,135,143,144,138,107,177,141,218,228,133,173,1180,1837,301,534,179,306
FACE TOTAL,FACE CARE - CLEANSING,SYNDERM DESMAQ.   110ML X 1,SYNDERM (P7D),PHARMADERM,PHARMADERM,POPULAR,1,,,1,1,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,CERAVE LO F MOI F25   52ML X 1,CERAVE (L/O),CERAVE,LOREAL,POPULAR,,,,,,,,,,,138,475,575,690,660,821,1024,1019,1121,1078,1152,1792,1707,1979,613,13618,613,5478,613,3686
FACE TOTAL,FACE CARE - HIDRATACION,NUTREM CREMA   30G X 1,NUTREM (MLB),ROEMMERS,MEGALABS,POPULAR,32,30,38,33,25,22,35,37,20,29,16,13,17,11,3,1,,,,,,,,,330,32,58,0,29,0
FACE TOTAL,FACE CARE - HIDRATACION,URIAGE AGUA TERMAL SERUM   30ML X 1,URIAGE AGUA TERMAL (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,75,62,65,82,84,64,116,106,90,110,128,106,133,125,64,84,139,73,89,114,117,141,117,124,1088,1320,344,382,234,241
FACE TOTAL,FACE CARE- ANTIEDAD,LIFTACTIV SUPREME S30+VM10+CS3    X 1,LIFTACTIV SUPREME (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,24,,5,,,,15,,2,13,0,59,0,15,0,15
FACE TOTAL,FACE CARE- ANTIEDAD,RETINOL B3 SE30+PUNISE    X 1,RETINOL B3 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,21,50,12,7,0,90,0,69,0,19
FACE TOTAL,FACE CUIDADO ESPECIFICO,AVENE TOLERANCIA LO LI PI H/S   200ML X 1,AVENE TOLERANCIA (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,53,17,64,27,40,32,53,32,37,0,355,0,122,0,69
FACE TOTAL,FACE CUIDADO ESPECIFICO,DERMAZINC CREMA   500G X 1,DERMAZINC (CSN),CARSON PHARMA,CARSON PHARMA,POPULAR,3,,2,,4,1,1,1,1,2,,3,2,3,3,2,1,3,3,2,,,1,1,18,21,5,2,3,2
SUN,SUN BODY,ANTHELIOS 50 SPR BRU U/LI   75ML X 1,ANTHELIOS 50 (LRP),LRP,LA ROCHE POSAY,POPULAR,128,59,82,103,148,115,134,93,132,101,82,46,19,114,151,171,223,183,195,205,180,261,175,187,1223,2064,229,623,128,362
SUN,SUN BODY,CAPITAL SOLEIL SP H INV F30   200ML X 1,CAPITAL SOLEIL (VCY),VICHY,VICHY,POPULAR,,1,,,,,,,,1,,,,,,,,,,,,,,,2,0,1,0,0,0
SUN,SUN BODY,DHEMS AC.SOLA.SECO   200ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN BODY,FOTOPROT ISDIN HYD LOT F50   200ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,137,95,90,215,269,159,146,131,150,286,217,181,256,414,243,316,448,292,261,249,276,556,466,328,2076,4105,684,1350,398,794
SUN,SUN BODY,SUNAID SPORT PRO.SPRA.SPF   180ML X 1,SUNAID SPORT (N7D),NOVADERMA,NOVADERMA,POPULAR,97,58,56,66,81,69,59,100,79,88,107,86,93,93,80,110,75,89,86,63,61,112,79,88,946,1029,281,279,193,167
