CATEGORIA,SEGMENTO,MARCA,SKU,01/01/2018,01/02/2018,01/03/2018,01/04/2018,01/05/2018,01/06/2018,01/07/2018,01/08/2018,01/09/2018,01/10/2018,01/11/2018,01/12/2018,01/01/2019,01/02/2019,01/03/2019,01/04/2019,01/05/2019,01/06/2019,01/07/2019,01/08/2019,01/09/2019,01/10/2019,01/11/2019,01/12/2019,01/01/2020,01/02/2020,01/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,01/08/2020,01/09/2020,01/10/2020,01/11/2020,01/12/2020,01/01/2021,01/02/2021,01/03/2021,01/04/2021,01/05/2021,01/06/2021,01/07/2021,01/08/2021,01/09/2021,01/10/2021,01/11/2021,01/12/2021,01/01/2022,01/02/2022,01/03/2022,01/04/2022,01/05/2022,01/06/2022,01/07/2022,01/08/2022,01/09/2022,01/10/2022,01/11/2022,01/12/2022,01/01/2023,01/02/2023,YTD 22,YTD 23
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO C-CONCENTRATE FCOx15ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,506","12,460","11,831","18,792","28,834","35,242","37,473","34,438","42,065","29,055","33,426","29,132","29,165","31,986","33,292","39,833","34,780","35,299","33,766","32,413","31,235","29,355","39,948","35,991",62558,75939
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO C-CONCENTRATE x15ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,351,"1,404","2,099","2,053","1,516","1,580","1,229",819,"1,825",702,"1,404","2,106",878,878,"1,404",702,"1,404",527,"1,053",2809,1580
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO CR DAILY CARE SPF50+ TBOx40ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,948","4,904","4,605","6,668","16,145","18,777","20,616","17,443","19,936","17,377","14,843","18,801","19,433","17,436","19,209","20,669","19,925","22,710","20,533","17,347","18,729","22,019","23,981","21,427",33644,45408
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO CR GEL FOAMING CREAM FCx500ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,363","8,102","24,325","24,063","20,253","24,866","20,919","27,679","25,216","29,356","26,450","23,220","25,259","23,001","20,167","24,717","20,709","21,576","30,344","35,342","31,465",52895,66807
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO CR NIGHT RENEWER PTEx50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,941","6,246","5,618","7,424","17,715","22,396","22,664","20,210","26,042","19,627","21,119","21,212","20,283","23,228","22,748","25,633","18,476","18,703","18,397","19,034","19,348","19,515","20,842","23,889",42331,44731
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO CREMA DAILY CARE SPF50+ TBOx40ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,343,458,343,114,572,229,,114,572,229,458,,343,114,343,118,158,686,276
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO CREMA ESPUMA 200ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,76,76,,,,,,152,152,,76,152
CREMA FACIAL,Antipigmento,Bioderma,PIGMENTBIO CREMA NIGHT RENEWER PTEx50ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,114,114,114,114,568,114,114,454,227,114,,454,568,681,568,351,,682,351
CREMA FACIAL,Antipigmento,Bioderma,WHITE OBJECTIVE CREME ACTI P  30 ML X 1,"5,209","5,844","5,590","4,701","4,701","5,082","4,319","7,114","5,971","5,971","5,209","4,701","4,828","6,225","5,082","3,684","4,955","3,176","3,557","4,574","3,049","5,463","4,319","4,065","5,971","4,446","1,779","2,668","4,828","4,446","3,684","2,668","2,033","1,652","2,103",757,"1,546",263,,366,,109,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Bioderma,WHITE OBJECTIVE CREME MAIN T  50 ML X 1,377,452,226,151,,528,301,452,75,226,377,,75,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Bioderma,WHITE OBJECTIVE CREME MOUS T  200 ML X 1,932,877,384,384,329,219,329,165,165,110,55,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Bioderma,WHITE OBJECTIVE H2O SOL DESM  200 ML X 1,"4,411","4,411","3,290","3,641","3,641","2,450","2,940","2,030","3,010","2,940","1,820","2,240","1,610","1,190","1,960","2,240","2,240","1,820","1,820","2,520","2,660","2,520","2,170","2,450","2,310","2,660",630,770,840,770,"1,330","1,190",490,840,421,401,,144,273,152,,213,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Bioderma,WHITE OBJECTIVE SER DE NUI F  30 ML X 1,"16,000","14,625","12,875","14,250","13,250","11,875","16,999","14,875","19,124","19,999","16,874","14,875","15,125","15,375","12,250","15,000","13,375","11,625","14,125","13,250","12,625","17,624","13,250","12,375","12,625","15,875","9,125","9,125","10,125","10,875","9,625","8,875","7,875","5,875","4,218","2,125","1,729",605,831,129,563,,539,258,,,97,129,,,,,129,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Cell Skin K,CELL SKIN CR BLANQUEADORA TBOx90ML,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Claridermil,CLARIDERMIL SERUM ACLAR/FCOx30,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Depiderm,DEPIDERM SOLN  TOP.  30 ML X 1,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Depiderm,DEPIDERM SPF50 NF FCO  30 ML X 1,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Ducray,DUCRAY MELASCREEN LOC.DESPIGME  30 ML X 1,244,,244,244,,81,163,163,163,,,,,,163,81,570,163,244,81,244,244,163,407,163,163,163,,81,244,,81,244,326,,241,248,,0,,121,124,358,,304,451,,148,,599,610,436,310,578,151,133,133,,101,,,162,599,162
CREMA FACIAL,Antipigmento,Endocare,ENDOCARE EXP DROPS ILUMIN+PIGM PACK 2UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,901","6,336","6,113","5,389","6,301","12,129","14,378","10,049",0,24427
CREMA FACIAL,Antipigmento,Eucerin,"EUC ANTI-PIGM CR FAC FPS30 FC 50ML, MED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,"15,300","18,613","62,554","22,786","24,599",0,47385
CREMA FACIAL,Antipigmento,Eucerin,EUCER.ANT-PIGM CR.FAC NOCHE PTEx50ML,"9,264","8,245","8,338","7,226","6,948","6,300","5,281","8,245","10,005","20,659","10,376","8,894","9,542","9,820","8,245","10,561","5,466","3,520","4,632","2,687","1,668","1,853","1,760","2,038","1,297",926,556,371,741,556,834,556,741,834,396,103,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Eucerin,EUCER.ANTI-PIGM CR FAC DIA SPF30 FCx50ML,,,,,,,,,,,,,,,,102,"5,324","9,009","23,034","25,594","35,524","32,043","34,500","31,020","32,658","27,129","22,420","22,932","39,824","30,917","43,407","53,952","63,985","69,410","58,905","66,450","64,639","60,213","67,364","68,671","71,471","62,345","110,245","110,239","100,967","105,366","90,266","106,416","101,409","94,413","102,580","100,086","94,276","84,459","99,808","113,494","92,035","130,846","107,350","98,340","98,474","82,983",195822,181457
CREMA FACIAL,Antipigmento,Eucerin,EUCER.ANTI-PIGMENT CR FAC NOCH FCOx50ML,,,,,,,,,,,,,,,,724,"8,889","16,848","30,388","39,071","42,689","44,652","42,482","42,068","44,342","40,001","29,355","35,246","50,131","46,823","62,431","81,656","99,641","110,701","99,524","106,641","113,059","88,116","112,427","83,999","65,360","59,555","123,571","161,321","151,399","194,565","178,625","163,431","156,878","139,984","155,132","151,548","136,744","124,977","133,647","162,358","136,661","182,246","151,643","128,346","137,439","168,754",296862,306193
CREMA FACIAL,Antipigmento,Eucerin,EUCER.ANTI-PIGMENT DUAL SERUM FCOx30ML,,,,,,,,,,,,,,487,,487,"18,974","31,866","69,085","83,923","94,140","97,302","97,059","102,167","92,072","92,802","66,530","60,084","89,640","83,315","121,263","198,496","254,932","273,541","244,830","225,215","275,452","253,855","255,351","181,627","271,632","282,556","381,010","416,554","424,297","347,641","444,563","445,043","403,584","407,532","394,888","377,445","321,451","303,116","363,287","400,666","333,817","434,512","438,199","412,254","383,167","537,155",811116,920322
CREMA FACIAL,Antipigmento,Eucerin,EUCERIN ANTI-PIGM. CREMA DIA  50 ML X 1,"8,189","6,441","9,569","9,201","10,489","6,073","8,925","11,777","10,121","14,353","8,557","9,661","10,397","7,913","10,029","12,329","8,097","6,257","6,717","4,232","10,029","10,397","5,797","8,925","7,269","6,073","3,772","4,692","1,840","2,668","3,404","5,428","6,717","11,685","6,514","6,289","10,674","6,514","4,776","12,971","16,140","7,285","12,917","16,469","3,969","3,740","17,821","26,382","14,898","9,635","8,323","7,818","11,387","10,727","12,913","13,433","5,123","11,606","10,845","12,332","14,415","14,522",24533,28937
CREMA FACIAL,Antipigmento,Eucerin,EUCERIN ANTI-PIGM. CREMA NOCHE  50 ML X 1,"27,432","25,659","22,529","27,015","20,339","17,940","16,063","21,382","20,861","38,801","17,836","20,339","25,867","17,106","17,523","19,192","12,516","8,240","7,927","5,007","10,639","8,240","9,074","8,657","10,639","10,326","5,737","1,877","1,877","2,086","2,920","9,492","17,523","11,369","8,457","1,951","8,962","14,119","6,600",488,163,"5,888","15,422","16,117","14,427","20,158","11,119","18,922","22,593","15,195","13,116","9,434","17,051","14,225","13,056","17,161","10,459","15,373","14,862","20,518","17,460","18,680",37788,36140
CREMA FACIAL,Antipigmento,Eucerin,EUCERIN ANTI-PIGM. FLUIDO CREMA  50 ML X 1,"37,995","33,188","31,062","29,952","26,532","22,095","28,288","33,650","35,869","57,039","28,196","32,633","32,726","26,532","27,734","29,768","25,053","17,472","14,514","15,531","12,573","6,471","7,303","7,118","5,269","4,253","2,866","1,572","1,849",462,277,,92,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Eucerin,EUCERIN ANTI-PIGM. SER DUAL FAC  30 ML X 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,598,209,"1,047",641,661,,,427,828,"1,645",414,207,"1,009",414,621,828,1688,1449
CREMA FACIAL,Antipigmento,Eucerin,EUCERIN SERUM ANTI-PIGM OILY SK FC 30ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,736","80,000","108,450","83,341","93,018","153,426",0,246444
CREMA FACIAL,Antipigmento,Frezyderm,FREZYDERM SPOT END NIGTH 50ML,"1,563",361,481,722,361,722,722,962,962,962,361,241,241,361,361,120,361,481,241,962,481,601,361,241,241,361,361,120,241,361,120,361,361,241,427,711,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,159,159,0,318
CREMA FACIAL,Antipigmento,Isdin,"ISDIN INT.CARE MASC.HID.CJx4UN, ACT.UNIF","1,129","1,349","1,055","1,362","1,043",540,981,"2,306","4,122","3,496","1,178",478,466,883,"1,435",846,834,466,429,294,"2,527","1,533",613,245,601,564,245,307,552,454,"10,108","12,721","5,238",883,165,82,520,,,24,24,,43,,,,,,,,22,,,,,215,,,72,,,,0,0
CREMA FACIAL,Antipigmento,Isdin,ISDINCEUTICS GTA MELACLE  15 ML X 1,,,,,,,,,,,,648,"1,814","2,111","1,319",923,"2,111","1,187","1,187",264,,396,,"1,451","1,319","1,166",923,,"1,847","1,994","4,175","1,847",131,770,778,"1,555","1,580","1,974",790,527,395,"1,053","3,422",948,921,,"3,291","4,739","2,501","2,203","2,913","1,112","4,001","1,438",401,"1,673","2,285","2,720","4,316","1,169","1,420","1,242",4704,2662
CREMA FACIAL,Antipigmento,Isdin,ISDINCEUTICS MELACLEAR  15 ML,,,,,,,,,,,369,,,737,737,369,"2,212",860,"3,441","3,441",983,123,246,"1,106",123,,"1,721",860,123,860,"1,106",860,"2,335","7,006","11,062","12,157","9,699","13,195","13,927","11,741","10,679","12,081","19,675","29,544","27,742","21,887","27,726","18,746","18,711","16,477","20,513","20,691","15,861","21,361","23,230","24,916","21,848","26,115","27,219","19,125","16,824","19,450",35188,36274
CREMA FACIAL,Antipigmento,Isdin,ISDINCEUTICS PIGMENT EXPERT 10U + NIGHT PEEL 10U,,,,,,,,,,,,,,,,,,,,,,803,"3,856","2,731",,,"1,285",,"1,285",,"1,125","2,410","5,623",,"3,220","1,771","1,811",805,"1,610",,"1,207","3,059","3,220","3,421","2,415",805,"4,025",,,"1,804","3,052","1,278",,"4,876","1,748",,749,874,"1,509","1,509","1,056","1,946",1804,3002
CREMA FACIAL,Antipigmento,Isdin,PACK ISDINCEUTICS FLASH PACK,,,,,,,,,,,,,,,,,,,,,,,,"1,011",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Isdin,PACK MASKREAM ACTIVE UNIFY 4U,170,,,,,,57,,,,,0,0,0,0,341,0,0,0,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Isdin,PACK MASKREAM ACTIVE UNIFY 4U 50+50ML,,110,110,,,,,386,,,,,,661,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,La Roche Posay,NIACINAMIDE 10 SERUM LA ROCHE FC 30ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,411","348,651","597,900","1,003,110","258,060","381,428","699,693","491,001","263,656",0,754657
CREMA FACIAL,Antipigmento,La Roche Posay,"PIGMENTCLAR (CR HID.40+OJ.CORR.15), EST","1,887",436,"2,178","2,758","8,275","1,887","1,597","1,887","1,161","1,307","1,016","1,307",726,"1,016",436,290,436,145,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,La Roche Posay,PIGMENTCLAR CORRECT.A/OJERAS FCOX15ML,,,24,24,,,,,,,,,,,,,,,24,,,,,118,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,La Roche Posay,PIGMENTCLAR OJOS CREMA  15 ML X 1,"7,430","4,953","7,306","8,173","6,811","6,811","8,792","7,801","8,173","6,934","5,325","4,458","3,963","3,963","4,210","4,458","5,820","2,848","4,953","4,953","4,829","4,706","5,572","3,715","3,715","2,477","2,724","2,600","5,325","7,801","10,649","9,906","7,677","7,306","5,418","2,383","3,081","1,500","1,516",963,723,,554,225,113,444,,139,,,,,,56,56,113,,,,,,,0,0
CREMA FACIAL,Antipigmento,La Roche Posay,PIGMENTCLAR SERUM  30 ML X 1,"64,991","46,383","45,425","47,067","43,510","34,206","46,246","46,246","50,487","49,393","38,994","37,900","48,435","38,721","47,067","33,658","31,743","37,216","45,562","41,594","38,447","39,268","34,342","33,521","30,101","29,143","26,680","25,723","37,216","38,858","56,508","57,876","63,896","59,928","73,112","68,770","80,149","74,334","97,768","61,815","82,038","92,862","107,115","66,859","64,245","47,159","103,363","98,698","87,650","79,642","100,774","71,047","46,295","30,644","21,456","18,460","14,011","12,184","6,902","2,944","2,283","2,634",167292,4917
CREMA FACIAL,Antipigmento,La Roche Posay,PIGMENTCLAR SOIN A CREMA  40 ML X 1,"8,970","7,202","11,118","8,844","6,949","5,559","9,602","7,075","10,486","6,191","5,180","6,949","7,328","6,570","8,086","6,191","5,812","3,790","4,927","3,790","5,685","5,306","4,801","5,054","4,675","3,032","3,411","2,527","4,675","4,927","7,328","5,180","5,559","5,306","5,131","2,384","2,602","2,415","2,129",816,744,560,391,"1,393",808,700,233,,455,117,117,117,117,117,,,,,,,,,572,0
CREMA FACIAL,Antipigmento,La Roche Posay,PIGMENTCLAR SPF30 LA ROCHE TBOx40ML,"2,453","2,341","1,561","1,895","2,118","1,115","1,895","2,564","2,230","3,233","3,902","2,341","2,787","1,672","1,895","2,118","2,564","1,784","1,672","1,895","1,784","1,784","1,895","1,784","1,672","1,672","1,115","2,007","2,564","2,453","4,571","2,564","4,014","2,007","2,358","1,167","2,653","1,270","1,439","1,251",880,383,948,952,233,466,466,,117,,,,,,,,,,,,,,117,0
CREMA FACIAL,Antipigmento,Lumed,LUMED B FL CLA F50  40 G X 1,"2,234","4,394","2,532","3,351","6,256","3,426","3,277","3,202","7,746","15,044","4,766","3,575","4,320","4,618","3,351","2,085","2,309","2,979","4,096","5,586","6,033","3,054","3,798","2,681","8,714","2,011","3,277",670,"1,117","2,383",745,"1,341","1,341","2,160","2,092","1,943","1,728","1,721","2,580","2,174","2,303","1,700","1,721","2,550","3,440","3,123","1,949","2,828","1,724","5,277","2,534","1,980","1,274","1,197","2,811",432,"1,499",600,450,735,,,7001,0
CREMA FACIAL,Antipigmento,Lumed,LUMED B FL OSC F50  40 G X 1,"1,836","2,644",808,"1,689","2,865","3,306","2,277","1,836","5,289","7,199","1,910","1,836","3,306","1,910","2,351","1,616","1,102","2,938","3,967","1,469","1,689","1,028","2,277","1,396","2,130","1,689","1,763","1,469",588,367,441,,220,"2,277","1,350",600,0,"1,002","1,271",750,443,600,300,"1,729","1,499","2,024","1,124","1,049","1,049","1,499",377,,,,,,,,,,,,2548,0
CREMA FACIAL,Antipigmento,Lumed,LUMED EMUGEL  40 G X 1,"2,329","2,070","4,710","2,640","2,950","4,089","4,710","3,830","10,663","17,392","6,419","5,176","4,710","4,296","4,348","5,901","8,127","4,659","6,677","5,849","8,593","5,383","8,023","4,348","5,797","4,348","6,160",776,"1,035","2,329","2,847","3,313","3,623","5,280","7,944","7,619","8,312","5,088","4,965","7,195","5,010","9,796","5,353","7,726","12,237","7,735","10,017","10,454","7,362","10,232","9,794","7,885","7,866","8,082","6,889","7,445","10,675","6,508","9,100","6,959","11,982","9,684",17594,21666
CREMA FACIAL,Antipigmento,Martiderm,MASK-DSP  Depigmenting mask - 30 ml,,,,,,,,,,,,266,399,399,,266,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Martiderm,MD ARNIKA-Gel cream SPF 30-50ml,,,,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Martiderm,MD DSP BRIGHT - 30 Ampoules (EASY OPEN) (PIGMENT ZERO),,,,,,,,,,,,,"5,512","3,368","2,756","2,143","3,062","2,756","1,225",919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Neoretin,NEORETIN DISCROM GELCREAM TBOx40ML,,,,,,,,,,,784,"1,119","1,119","1,007",784,"1,119","1,567","1,791","2,910","2,015","2,574","3,358","2,462","1,679","2,798","2,462",895,"1,007","1,343","1,679","1,455","2,015","2,239","2,798","4,811","4,740","4,286","4,860","3,766","4,143","2,584","5,265","5,325","4,159","2,382","4,529","5,502","4,187","3,869","3,423","2,991","5,017","3,019","3,484","3,996","5,090","5,498","3,652","6,497","7,972","5,990","4,932",7292,10922
CREMA FACIAL,Antipigmento,Neoretin,NEORETIN DISCROM SERUM TBOx30ML,,,,,,,,,,348,"2,436","1,856","1,856","2,204","1,160","2,204","1,508","2,088","3,248","2,320","4,060","3,712","3,596","3,248","4,292","5,915","1,624","2,204","2,204","4,292","1,972","4,523","4,060","5,103","6,609","13,654","15,115","7,178","11,383","8,021","5,291","7,588","6,065","3,217","4,271","5,971","11,693","16,028","15,625","17,251","13,920","16,229","16,156","12,852","16,870","15,601","12,568","17,792","21,622","35,507","27,093","24,962",32876,52055
CREMA FACIAL,Antipigmento,Neoretin,NEORETIN GEL CREMA  40 ML X 1,"13,261","13,787","11,788","8,525","14,208","8,315","12,945","8,946","10,104","7,578","11,051","9,367","8,841","8,420","11,472","10,630","11,577","8,736","10,209","11,156","13,366","12,945","8,420","21,155","11,893","9,262","7,894","7,473","10,104","10,946","11,472","9,999","11,577","16,734","22,079","22,036","21,211","16,627","19,961","15,366","18,538","10,892","12,792","12,023","9,869","10,615","18,597","12,382","11,849","13,713","9,021","13,776","12,000","10,793","9,879","9,514","9,032","12,651","19,986","20,132","15,920","17,165",25562,33085
CREMA FACIAL,Antipigmento,Neoretin,NEORETIN SERUM  30 ML X 1,"12,855","15,202","21,015","21,909","25,598","19,785","22,915","21,798","23,362","20,791","23,027","24,033","25,598","22,915","28,057","25,486","30,964","20,121","22,580","25,151","24,816","24,927","24,033","28,281","24,369","22,915","18,221","11,514","15,650","25,263","23,139","16,656","24,145","48,513","47,979","49,183","45,617","26,369","31,511","25,860","19,766","9,685","11,074","7,875","6,413","10,543","25,787","19,182","26,100","25,141","28,689","34,393","29,116","22,618","25,806","24,252","24,086","29,921","41,758","50,526","42,586","41,989",51241,84575
CREMA FACIAL,Antipigmento,Otras Marcas,DERMACLAREX EMULSION FACI.50GR,,,,,,,,,,,,,,,,337,530,530,289,289,144,385,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Antipigmento,Otras Marcas,DERMACLAREX SUERO FACIAL 50GR,,,,,,,,,,,,,,,,96,337,481,289,385,48,241,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Cleansing,Avene,AVENE JAB CLEANANC  100 G X 1,331,265,132,199,132,166,397,132,464,199,66,66,66,66,33,298,132,265,99,33,99,166,199,99,199,199,132,66,99,66,66,33,33,298,35,,,38,68,37,162,39,,,,206,73,230,33,549,277,426,161,,82,,36,129,72,27,67,82,582,149
CREMA FACIAL,Cleansing,Avene,AVENE LOC.PIEL INT  200 ML X 1,221,110,166,110,276,110,55,276,221,110,110,166,55,,276,110,166,221,331,,55,,110,110,55,221,331,,,,,110,55,276,104,138,56,112,92,110,201,230,147,148,163,122,156,81,78,349,247,181,168,60,72,68,,,,,,,427,0
CREMA FACIAL,Cleansing,Avene,AVENE XERACALM ACEITE  400 ML X 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,91,,108,,,,102,,46,106,,119,,,,,,,,,,,,,,,,,0,0
CREMA FACIAL,Cleansing,Bioderma,HYDRABIO H2O FCE  100 ML X 1,"1,520","1,140","1,309","1,140","1,562","1,562","2,069","1,773","2,238","1,604","1,351","1,647","1,858","1,647","1,689","2,407","2,744","1,731","2,533","1,984","2,407","1,309","1,140","2,027","1,773",760,802,844,887,887,"1,520","1,182",676,929,973,967,953,762,658,624,411,232,558,179,307,134,152,268,295,83,123,313,422,298,419,179,134,,89,45,,28,378,28
CREMA FACIAL,Cleansing,Bioderma,HYDRABIO H2O FCE  250 ML X 1,"7,492","6,879","6,334","7,356","8,377","6,538","8,309","10,216","10,352","10,352","11,306","10,557","8,445","4,836","7,151","6,538","5,993","6,130","7,969","5,993","8,173","7,696","6,062","7,151","6,402","5,721","5,108","4,086","4,495","5,789","9,807","7,015","6,198","9,399","7,022","6,580","7,775","5,428","5,989","6,534","6,489","5,525","5,763","5,672","4,546","5,508","6,493","6,000","4,956","4,291","3,754","3,750","2,873","1,640","1,838","1,721",960,"1,241","1,116",626,451,755,9247,1206
CREMA FACIAL,Cleansing,Bioderma,SENSIBIO H2O EYE DESMAQ FCO 125ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,595,446,0,1041
CREMA FACIAL,Cleansing,BONAVEN,BONAVEN JABON BARRA 50% 120 G X 1,,,,,,,,,,,,"31,222","41,858","48,250","44,974","39,397","37,437","32,478","33,043","34,153","30,718","34,461","36,678","33,661","48,314","41,993","42,833","21,568","27,595","29,511","35,220","33,039","34,497","45,520","40,642","36,658","46,524","40,699","48,809","41,152","33,415","36,769","44,529","39,406","42,986","42,526","39,020","43,560","45,081","46,936","54,263","39,611","41,899","39,049","40,241","45,417","40,518","39,642","41,462","43,138","52,972","60,176",92017,113148
CREMA FACIAL,Cleansing,Cerave,CERAVE BOLSO RENOV UND PROMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,37,,,7,,0,7
CREMA FACIAL,Cleansing,Cerave,CERAVE CR LIMPIADORA HIDRAT FCO 437ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,052","14,939","32,744","39,670","45,782","31,230","28,768","49,354","92,706","64,723","52,754","75,957","63,641","63,020","105,911","49,557",72414,155468
CREMA FACIAL,Cleansing,Cerave,CERAVE CR-ESPUM LIMP HIDRATANTE FC 236ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,"20,849","21,279","17,576","17,263","22,040","20,663","36,355","67,521","79,688","61,836","62,306","63,105","78,740","72,966","97,362",38855,170328
CREMA FACIAL,Cleansing,Cerave,CERAVE GEL LIMP HID  236 ML X 1,,,,,,"2,809",926,798,"1,915","4,022",766,511,319,479,766,"1,149","2,617",766,798,"1,181","1,468",798,"1,915",511,702,798,319,128,798,"2,490","3,032","2,394","4,628",319,"4,957","1,087","3,814","3,315","5,808","3,381","3,762","3,554","5,092","7,124","5,788","5,830","9,732","4,880","10,665","8,849","9,180","4,456","9,825","12,839","13,206","19,448","21,241","14,952","10,016","17,505","15,899","8,464",19514,24363
CREMA FACIAL,Cleansing,Cerave,CERAVE GEL LIMP HIDRAT FCOx236ML,,,,,,"2,173","4,117","4,498","5,566","7,281","7,129","9,073","8,768","9,035","8,311","8,082","8,501","8,578","10,255","11,094","10,293","12,733","11,780","11,551","13,953","11,437","11,780","10,636","17,269","24,703","51,351","35,073","26,038","8,578","22,036","69,318","43,095","99,584","97,292","97,053","112,845","97,814","126,910","111,326","109,676","127,013","134,780","112,648","117,348","116,065","126,676","143,788","127,274","126,994","192,698","208,313","174,637","201,687","185,533","223,167","210,920","196,677",233413,407597
CREMA FACIAL,Cleansing,Cerave,"CERAVE KIT VIAJERO ASEO 7PZA UN, PROMO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,291","1,796",0,5087
CREMA FACIAL,Cleansing,Cerave,CERAVE NECESER BOLSON UND PROMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,11,10,66,60,,,,0,0
CREMA FACIAL,Cleansing,Cerave,CERAVE NECESER RUTINA PROMOCION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,,,,0,0,,,,,,,,0,0
